Model,Config,Label,Bal.Acc_mean,Bal.Acc_std,Bal.Acc_count,MCC_mean,MCC_std,MCC_count,F1_mean,F1_std,F1_count,ROC_AUC_mean,ROC_AUC_std,ROC_AUC_count,PR_AUC_mean,PR_AUC_std,PR_AUC_count,Precision_mean,Precision_std,Precision_count,Sensitivity_mean,Sensitivity_std,Sensitivity_count,Specificity_mean,Specificity_std,Specificity_count
RF,RF_n_estimators=300_max_features=log2,fine_oily,0.694,0.0238641991275634,5,0.3828,0.0384928564801314,5,0.4304,0.0347030258046758,5,0.8294,0.0158839541676498,5,0.4,0.0257390753524675,5,0.4274,0.0489213654756283,5,0.4378,0.0492513959193036,5,0.95,0.0074161984870956,5
RF,RF_n_estimators=300_max_features=log2,fine_onion,0.8150000000000001,0.0723498445057071,5,0.5519999999999999,0.065787536813594,5,0.5593999999999999,0.0624883989233201,5,0.976,0.0044721359549995,5,0.6378,0.0522321739926646,5,0.5054000000000001,0.0638224098573533,5,0.6556,0.1553022858814383,5,0.9748,0.0120291313069564,5
RF,RF_n_estimators=300_max_features=log2,fine_orange,0.7178,0.0631799018676034,5,0.3464,0.0847071425559851,5,0.3516,0.0781684079408042,5,0.8949999999999999,0.0458421203698084,5,0.3036,0.0672889292528868,5,0.2866,0.0525908737329966,5,0.4584,0.1283795154999425,5,0.9778,0.0021679483388678,5
RF,RF_n_estimators=300_max_features=log2,fine_orangeflower,0.7041999999999999,0.1916434188799605,5,0.2992,0.2923998974008028,5,0.2822,0.2864763515545393,5,0.9126,0.0632321120950423,5,0.3471999999999999,0.167239947381001,5,0.24,0.2773887164251639,5,0.4141999999999999,0.3895544891282861,5,0.9938,0.0083186537372341,5
RF,RF_n_estimators=300_max_features=log2,fine_orris,0.6288,0.0906046356429956,5,0.2402,0.1407060766278415,5,0.2248,0.1338700862777043,5,0.8406,0.0745741241986789,5,0.251,0.0838361497207499,5,0.2906,0.2447739773750469,5,0.2734,0.1891911731556205,5,0.9846,0.0169056203672033,5
RF,RF_n_estimators=300_max_features=log2,fine_ozone,0.6194,0.1427403236650386,5,0.1024,0.1107736430745148,5,0.0814,0.0923677432873619,5,0.8916000000000001,0.0677997050141075,5,0.1802,0.0847242586276209,5,0.0578,0.0762377859069897,5,0.2722,0.3194561002704441,5,0.967,0.038619943034655,5
RF,RF_n_estimators=300_max_features=log2,fine_peach,0.6532,0.0454609722729288,5,0.2842,0.0727818658733066,5,0.2908,0.0785251552051952,5,0.8614,0.0299883310639321,5,0.3198,0.0272525228189978,5,0.2912,0.0978452860387254,5,0.3245999999999999,0.0963550725182644,5,0.982,0.0108397416943394,5
RF,RF_n_estimators=300_max_features=log2,fine_pear,0.7126,0.058683898984304,5,0.368,0.0702388781231591,5,0.3802,0.0672398691253931,5,0.9042,0.0263571622144722,5,0.3224,0.0389011567951391,5,0.3379999999999999,0.0572843783242866,5,0.4492,0.1229906500511319,5,0.976,0.007778174593052,5
RF,RF_n_estimators=300_max_features=log2,fine_phenolic,0.7136,0.0744432669890299,5,0.473,0.0682422156732912,5,0.4746,0.0820140231911591,5,0.9048,0.0371375820429925,5,0.4881999999999999,0.0653314625582498,5,0.5694,0.1093357215186327,5,0.441,0.1556711277019601,5,0.9858,0.0073959448348402,5
RF,RF_n_estimators=300_max_features=log2,fine_pine,0.7392,0.0522991395722721,5,0.4992,0.1100122720427134,5,0.4966,0.0992486775730538,5,0.9508,0.0352732193030349,5,0.437,0.04240872551728,5,0.5482,0.2110514155365938,5,0.4852,0.1069658824111688,5,0.993,0.0046368092477478,5
RF,RF_n_estimators=300_max_features=log2,fine_pineapple,0.757,0.0457165178026498,5,0.4144,0.0421995260636893,5,0.4253999999999999,0.0493993927088177,5,0.9056,0.0303034651483951,5,0.4352,0.09963282591596,5,0.3658,0.1073880812753445,5,0.562,0.1150673715698764,5,0.952,0.0258843582110895,5
RF,RF_n_estimators=300_max_features=log2,fine_plum,0.596,0.0293428015022424,5,0.1516,0.0445903577020862,5,0.1589999999999999,0.0436405774480585,5,0.8221999999999999,0.0451353519981842,5,0.1074,0.0332911399624584,5,0.1322,0.0434936777014774,5,0.211,0.0602536305960064,5,0.9814,0.0078294316524253,5
RF,RF_n_estimators=300_max_features=log2,fine_popcorn,0.7904,0.138232774695439,5,0.5344,0.1235346105348618,5,0.5,0.166722823872438,5,0.9854,0.0101390334845092,5,0.6022000000000001,0.1843453281208937,5,0.5918,0.2514054494238341,5,0.5856,0.2783222951903062,5,0.9954,0.0037148351242013,5
RF,RF_n_estimators=300_max_features=log2,fine_potato,0.6402,0.1197129901055019,5,0.2274,0.1588924164332583,5,0.2147999999999999,0.161980554388482,5,0.9382,0.0290120664551837,5,0.253,0.0934050319843636,5,0.2294,0.1512028438885988,5,0.29,0.2466140709691967,5,0.9906,0.0088204308284799,5
RF,RF_n_estimators=300_max_features=log2,fine_powdery,0.6102000000000001,0.0620338617208375,5,0.2158,0.084467153379287,5,0.2364,0.0821693373467256,5,0.8426,0.0567741138195921,5,0.2394,0.1037969171025806,5,0.245,0.072691127381545,5,0.2468,0.1354592189553742,5,0.9732,0.0138996402831152,5
RF,RF_n_estimators=300_max_features=log2,fine_pungent,0.6990000000000001,0.065157501486782,5,0.333,0.0647958331993655,5,0.3466,0.0699235296591926,5,0.8862,0.0270407100498489,5,0.3404,0.0624003205119973,5,0.3224,0.1184770019877275,5,0.4492,0.1747160553584014,5,0.9484,0.0486137840534965,5
RF,RF_n_estimators=300_max_features=log2,fine_radish,0.615,0.0478278161742724,5,0.316,0.1535903642810967,5,0.2942,0.1288863840752777,5,0.8962,0.0446900436339013,5,0.3379999999999999,0.1094805918873294,5,0.4732,0.3131240968050846,5,0.2342,0.0964453212965771,5,0.9956,0.0045607017003965,5
RF,RF_n_estimators=300_max_features=log2,fine_raspberry,0.573,0.049994999749975,5,0.0955999999999999,0.073193578953348,5,0.097,0.0709823921828505,5,0.784,0.0985545534209353,5,0.0934,0.0861411632148068,5,0.0716,0.056363108501927,5,0.164,0.1037954719628944,5,0.9824,0.0097108187090481,5
RF,RF_n_estimators=300_max_features=log2,fine_ripe,0.658,0.059046591772938,5,0.2148,0.0606193038561149,5,0.214,0.0563338264278222,5,0.7969999999999999,0.0998023045826096,5,0.12,0.0433070433070649,5,0.1654,0.0523526503627084,5,0.349,0.1257855317594197,5,0.9668,0.0143073407731835,5
RF,RF_n_estimators=300_max_features=log2,fine_roasted,0.7976,0.0577607132919946,5,0.5196,0.018036074961033,5,0.5408000000000001,0.0180471604414655,5,0.9394,0.0149264865256362,5,0.5496000000000001,0.0454400704224806,5,0.4875999999999999,0.0755731433777899,5,0.6424000000000001,0.1389848912652019,5,0.9528,0.0242012396376714,5
RF,RF_n_estimators=300_max_features=log2,fine_rose,0.719,0.0887637313321156,5,0.417,0.0674796265549832,5,0.4324,0.0968829190311687,5,0.8936,0.0250259864940425,5,0.4976,0.0708858236885204,5,0.474,0.1252457584112133,5,0.4867999999999999,0.2075408393545713,5,0.9518,0.0326374018573782,5
RF,RF_n_estimators=300_max_features=log2,fine_rummy,0.6088,0.0569798209895397,5,0.2012,0.0714366852534466,5,0.21,0.0718366201877566,5,0.8176,0.0576914205059989,5,0.1951999999999999,0.0463378894642386,5,0.2088,0.0549244936253398,5,0.2338,0.1213556755986303,5,0.9836,0.0094498677239419,5
RF,RF_n_estimators=300_max_features=log2,fine_sandalwood,0.6886,0.0764185841271611,5,0.5266,0.1267726311157104,5,0.4794,0.1353155571248184,5,0.9604,0.0368008152083618,5,0.6195999999999999,0.1443305234522483,5,0.8,0.273861278752583,5,0.378,0.1535464099222121,5,0.9988,0.0017888543819998,5
RF,RF_n_estimators=300_max_features=log2,fine_savory,0.7946,0.0364869839805923,5,0.355,0.0435315977193578,5,0.3326,0.0387659644533706,5,0.8858,0.029295050776539,5,0.2642,0.0383953122138627,5,0.2242,0.0301860895115614,5,0.6494,0.0720714922837039,5,0.94,0.0083964278118733,5
RF,RF_n_estimators=300_max_features=log2,fine_sharp,0.6424,0.0710865669448173,5,0.2178,0.0816192379283217,5,0.2216,0.0874517009554417,5,0.8210000000000001,0.0649576785299475,5,0.1728,0.0483601075267621,5,0.1961999999999999,0.0432342456855673,5,0.3137999999999999,0.1544998381876175,5,0.9706,0.0168315180539368,5
RF,RF_n_estimators=300_max_features=log2,fine_smoky,0.7150000000000001,0.0920217365626187,5,0.3902,0.116572724082437,5,0.371,0.1085886734424912,5,0.9242,0.0424935289191189,5,0.3546,0.0864424664155298,5,0.4202,0.2594854523860634,5,0.4436,0.1936060432941079,5,0.9864,0.0138852439661678,5
RF,RF_n_estimators=300_max_features=log2,fine_soapy,0.5482,0.0530631699015428,5,0.091,0.117966096824469,5,0.0852,0.1014036488495359,5,0.817,0.0748231247676812,5,0.1252,0.0746706100149181,5,0.1252,0.2130051642566442,5,0.1104,0.1150317347517631,5,0.9864,0.0150598804776133,5
RF,RF_n_estimators=300_max_features=log2,fine_solvent,0.6492,0.1145281624754366,5,0.3188,0.1380097822619831,5,0.3037999999999999,0.1426523746735399,5,0.9174,0.0506537264177079,5,0.3448,0.1297736490971876,5,0.3934,0.125071179733782,5,0.3044,0.2333823043848868,5,0.9944,0.0046151923036857,5
RF,RF_n_estimators=300_max_features=log2,fine_sour,0.678,0.0281336097932703,5,0.4262,0.0724410104843934,5,0.4242,0.0673698745731354,5,0.8218,0.0758795097506566,5,0.3478,0.0821017661198588,5,0.5242,0.1179266721314563,5,0.361,0.0560580056726958,5,0.995,0.0021213203435595,5
RF,RF_n_estimators=300_max_features=log2,fine_spicy,0.6562,0.0336556087450516,5,0.3428,0.0641537216379533,5,0.3902,0.0490785085347955,5,0.8124,0.0057706152185013,5,0.4032,0.0308658387217972,5,0.4503999999999999,0.1230418627947415,5,0.3664,0.084724848775315,5,0.9468,0.031011288267339,5
RF,RF_n_estimators=300_max_features=log2,fine_strawberry,0.5606,0.0808102716243423,5,0.0424,0.0582262827252435,5,0.0386,0.0400786726327107,5,0.7998000000000001,0.0870155158578054,5,0.1054,0.0877371073149781,5,0.0218,0.0224098192763797,5,0.1686,0.2051336149927651,5,0.953,0.0434511219648008,5
RF,RF_n_estimators=300_max_features=log2,fine_sulfurous,0.9446,0.0144152696818338,5,0.7506,0.0103101891350255,5,0.7592000000000001,0.0142372750201715,5,0.9802,0.0024899799195977,5,0.7586,0.0279338504327635,5,0.6408,0.0352306684580352,5,0.9356,0.0365827828356455,5,0.9534,0.0082036577207975,5
RF,RF_n_estimators=300_max_features=log2,fine_sweaty,0.5970000000000001,0.0725017241174304,5,0.1996,0.1446056707048516,5,0.1988,0.140441090853069,5,0.8042,0.1000034999387522,5,0.1876,0.1371670514372894,5,0.2242,0.1734047288859216,5,0.1998,0.1447262933954988,5,0.9942,0.0033466401061363,5
