Model,Config,Label,Bal.Acc_mean,Bal.Acc_std,Bal.Acc_count,MCC_mean,MCC_std,MCC_count,F1_mean,F1_std,F1_count,ROC_AUC_mean,ROC_AUC_std,ROC_AUC_count,PR_AUC_mean,PR_AUC_std,PR_AUC_count,Precision_mean,Precision_std,Precision_count,Sensitivity_mean,Sensitivity_std,Sensitivity_count,Specificity_mean,Specificity_std,Specificity_count
SVM,SVM_C=1,fine_metallic,0.647,0.0685091234800154,5,0.1472,0.0487975409216489,5,0.1462,0.0357379350270829,5,0.7498,0.0622028938233584,5,0.1382,0.0372585560643458,5,0.1,0.0457001094090594,5,0.4078,0.1659011754027077,5,0.8859999999999999,0.0486826457785523,5
SVM,SVM_C=1,fine_milky,0.5848000000000001,0.0625835441629826,5,0.144,0.0299081928574763,5,0.1364,0.0309806391154217,5,0.7952,0.0277614841101839,5,0.1294,0.0357253411460268,5,0.1814,0.0879931815540272,5,0.1961999999999999,0.1568811652174983,5,0.974,0.0321403173599763,5
SVM,SVM_C=1,fine_mint,0.7322,0.0565747293409345,5,0.4286,0.0483197682113645,5,0.4478,0.0492463196594425,5,0.874,0.0126688594593199,5,0.4404,0.0795883157253626,5,0.4306,0.0682517399045621,5,0.4986,0.1289391329271296,5,0.9658,0.0197914122790668,5
SVM,SVM_C=1,fine_muguet,0.6878,0.1177335975836973,5,0.3018,0.1574950792882113,5,0.2952,0.1498806191607173,5,0.916,0.03805916446797,5,0.2375999999999999,0.1616115713678943,5,0.2682,0.1715188036338873,5,0.3902,0.2439768431634445,5,0.9862,0.0121531888819354,5
SVM,SVM_C=1,fine_mushroom,0.6326,0.0980576361126455,5,0.249,0.0990706818387761,5,0.245,0.1073429084755951,5,0.8842000000000001,0.0382387238280777,5,0.2342,0.0675107398863321,5,0.2876,0.0507227759492715,5,0.2808,0.2071755294430305,5,0.9844,0.0122596900450215,5
SVM,SVM_C=1,fine_musk,0.736,0.1037424696062321,5,0.567,0.1126077262002923,5,0.5474,0.1326849652372114,5,0.8804000000000001,0.0416509303617578,5,0.5654,0.1141109109594696,5,0.7272000000000001,0.0911465852349938,5,0.4762,0.2111047133533498,5,0.996,0.0031622776601683,5
SVM,SVM_C=1,fine_musty,0.5528000000000001,0.0462947081209072,5,0.0984,0.0421521055227375,5,0.1142,0.0584397125249602,5,0.7482,0.0255968748092418,5,0.1436,0.0249559612117025,5,0.1546,0.0401285434572449,5,0.1436,0.1305997702907627,5,0.962,0.0385810834477208,5
SVM,SVM_C=1,fine_natural,0.5128,0.0180333025261597,5,0.0186,0.0255303740669814,5,0.0254,0.034925635284129,5,0.724,0.0704130669691357,5,0.0596,0.0194756257922563,5,0.0196,0.0268477187112797,5,0.0378,0.0543617512595023,5,0.988,0.0181796589626978,5
SVM,SVM_C=1,fine_nutty,0.7276,0.0223673869730015,5,0.4397999999999999,0.0208494604246728,5,0.4806,0.0185148588976529,5,0.8423999999999999,0.0112827301660547,5,0.4407999999999999,0.046964880495962,5,0.4664,0.045959765012454,5,0.5028,0.0555760739887228,5,0.9532,0.0125578660607604,5
SVM,SVM_C=1,fine_odorless,0.8864000000000001,0.0360804656289244,5,0.6552,0.088315910231396,5,0.6592,0.0901426647043451,5,0.965,0.0257584937447824,5,0.6462,0.080431337176501,5,0.5668,0.1120767594106824,5,0.8,0.0684653196881457,5,0.9728,0.0116918775224512,5
SVM,SVM_C=1,fine_oily,0.6988000000000001,0.0242631407694881,5,0.3564,0.0321138599361708,5,0.4065999999999999,0.0297287739404099,5,0.8096,0.0191128229207513,5,0.3372,0.0342957723342105,5,0.3696,0.058896519421779,5,0.4704,0.0754572726779864,5,0.927,0.0363455636907724,5
SVM,SVM_C=1,fine_onion,0.8192,0.0619007269747294,5,0.5078,0.0427106544084728,5,0.5096,0.0410889279490229,5,0.9686,0.0124819870213039,5,0.5402,0.0780877711296717,5,0.424,0.058970331523572,5,0.6746000000000001,0.1365679318141708,5,0.9642,0.0139534941860453,5
SVM,SVM_C=1,fine_orange,0.6864,0.0707375430729679,5,0.264,0.0403546775479621,5,0.2602,0.0276803179172494,5,0.9024,0.0246231598297213,5,0.2318,0.0222979819714699,5,0.2113999999999999,0.0493538245731777,5,0.4059999999999999,0.1579287814174477,5,0.9674,0.017343586710943,5
SVM,SVM_C=1,fine_orangeflower,0.6754,0.1347193378843587,5,0.3368,0.2339715794706699,5,0.3368,0.2304228721286149,5,0.9094,0.0637910652050896,5,0.3156,0.1709409254684202,5,0.3348,0.2231898295173864,5,0.3538,0.2711534620837432,5,0.9964,0.0020736441353327,5
SVM,SVM_C=1,fine_orris,0.6424,0.0659757531218856,5,0.1936,0.089740180521325,5,0.1754,0.0785958014145794,5,0.8710000000000001,0.0557539236287455,5,0.1628,0.0887676742964464,5,0.1808,0.1843426158000368,5,0.3168,0.1373579266005424,5,0.968,0.0173925271309261,5
SVM,SVM_C=1,fine_ozone,0.6264000000000001,0.0959520713689912,5,0.221,0.1534063232073567,5,0.2038,0.1475947153525491,5,0.8748000000000001,0.0718971487612686,5,0.1998,0.0748445054763541,5,0.246,0.2366801639343694,5,0.2642,0.2041083045836205,5,0.9888,0.0149566038925954,5
SVM,SVM_C=1,fine_peach,0.6616,0.0577433978910143,5,0.2562,0.0525994296547025,5,0.2606,0.0467632334211397,5,0.8480000000000001,0.0256417628099162,5,0.2182,0.0543755459742704,5,0.2256,0.059555016581309,5,0.3482,0.1243209555947829,5,0.9751999999999998,0.0113666177907062,5
SVM,SVM_C=1,fine_pear,0.7156,0.051815055727076,5,0.35,0.0615873363606512,5,0.3588,0.0579284040864237,5,0.9004,0.0280588666912974,5,0.293,0.0716065639449345,5,0.305,0.0768374908491942,5,0.4606,0.1111701398757777,5,0.9704,0.0098893882520609,5
SVM,SVM_C=1,fine_phenolic,0.693,0.0859912786275444,5,0.4543999999999999,0.1031057709345117,5,0.4526,0.1151099474415656,5,0.9012,0.0388291127892461,5,0.511,0.1257437871228634,5,0.5774,0.0629070743239581,5,0.3972,0.1766003963755461,5,0.9892,0.0054037024344425,5
SVM,SVM_C=1,fine_pine,0.7534,0.024845522735495,5,0.488,0.0385940409908058,5,0.4948,0.0383497066481609,5,0.9436,0.0410463153035689,5,0.4528,0.1012951134063238,5,0.4808,0.061357151172459,5,0.5146,0.0498477682549579,5,0.9916,0.0011401754250991,5
SVM,SVM_C=1,fine_pineapple,0.7572,0.0679610182383989,5,0.4034,0.0579422125915122,5,0.4147999999999999,0.0483135591733831,5,0.9156,0.0265857104475317,5,0.4354,0.0982053970003685,5,0.3444,0.0738870760011519,5,0.564,0.1546835479293127,5,0.9502,0.0215800834104041,5
SVM,SVM_C=1,fine_plum,0.5884,0.0611171007165751,5,0.159,0.1434939023094709,5,0.1646,0.1429380984902205,5,0.8042,0.0163003067455799,5,0.1377999999999999,0.0887986486383661,5,0.1628,0.1731089252465048,5,0.1936,0.1255599458426133,5,0.9836,0.0163187009286891,5
