Model,Config,Label,Bal.Acc_mean,Bal.Acc_std,Bal.Acc_count,MCC_mean,MCC_std,MCC_count,F1_mean,F1_std,F1_count,ROC_AUC_mean,ROC_AUC_std,ROC_AUC_count,PR_AUC_mean,PR_AUC_std,PR_AUC_count,Precision_mean,Precision_std,Precision_count,Sensitivity_mean,Sensitivity_std,Sensitivity_count,Specificity_mean,Specificity_std,Specificity_count
XGB,XGB_n_estimators=100_max_depth=6,fine_smoky,0.6033999999999999,0.0726828728105871,5,0.2332,0.089015167246936,5,0.2172,0.0943117171935704,5,0.8560000000000001,0.0245967477524976,5,0.2826,0.0722170340016813,5,0.3358,0.1640585261423496,5,0.2153999999999999,0.1516486069833811,5,0.9916,0.0079874902190863,5
XGB,XGB_n_estimators=100_max_depth=6,fine_soapy,0.5258,0.0284288585771571,5,0.0618,0.0682033723506396,5,0.0648,0.0620781765196111,5,0.7584,0.0998764236444217,5,0.0938,0.0828715874108852,5,0.0918,0.1016671038241967,5,0.0603999999999999,0.0576914205059989,5,0.9918,0.0052153619241621,5
XGB,XGB_n_estimators=100_max_depth=6,fine_solvent,0.6822,0.0991498865354872,5,0.327,0.1415503444008526,5,0.318,0.1443675863897433,5,0.9004,0.0603431851993247,5,0.316,0.1446098198602017,5,0.3324,0.1671624957937635,5,0.3752,0.2052064813791221,5,0.9894,0.009838699100999,5
XGB,XGB_n_estimators=100_max_depth=6,fine_sour,0.6759999999999999,0.0538702144046225,5,0.4035999999999999,0.0469552978906534,5,0.3946,0.0605830009160985,5,0.8126,0.0519018304108824,5,0.3017999999999999,0.0578938684145394,5,0.5024,0.1482002024290115,5,0.3581999999999999,0.1114481942428858,5,0.9938,0.0035637059362411,5
XGB,XGB_n_estimators=100_max_depth=6,fine_spicy,0.649,0.0458802789878178,5,0.3243999999999999,0.027808272150567,5,0.3621999999999999,0.0373590685108716,5,0.7896,0.0179805450417944,5,0.3788,0.0354640663207139,5,0.446,0.1312269027295851,5,0.361,0.1526433752247374,5,0.937,0.0631981012372998,5
XGB,XGB_n_estimators=100_max_depth=6,fine_strawberry,0.5072,0.0188997354478839,5,0.0288,0.0744660996695811,5,0.0266,0.0594794082014944,5,0.7476,0.1153572711189026,5,0.0786,0.0642985225335699,5,0.0666,0.148922127301486,5,0.0166,0.0371187284264965,5,0.9978,0.000836660026534,5
XGB,XGB_n_estimators=100_max_depth=6,fine_sulfurous,0.929,0.0186413518823072,5,0.7416,0.0219385505446463,5,0.7548,0.0193442497916047,5,0.9796,0.0040987803063838,5,0.7786000000000001,0.0062689712074629,5,0.651,0.028766299727285,5,0.9008,0.0407087214242845,5,0.9572,0.0057619441163551,5
XGB,XGB_n_estimators=100_max_depth=6,fine_sweaty,0.5589999999999999,0.0681835757349231,5,0.1278,0.1229540564601266,5,0.1222,0.113790157746617,5,0.7838,0.1269594423428206,5,0.1339999999999999,0.0832706430862642,5,0.1666,0.1665001501500824,5,0.1222,0.1382342215227474,5,0.9958,0.0033466401061362,5
XGB,XGB_n_estimators=100_max_depth=6,fine_sweet,0.6576000000000001,0.0320982865586311,5,0.2914,0.0581575446524352,5,0.5258,0.0349313612674914,5,0.7314,0.0231149302399986,5,0.5218,0.0213119684684451,5,0.4347999999999999,0.0502463929053618,5,0.6834,0.0982384853303429,5,0.6315999999999999,0.1138696623337401,5
XGB,XGB_n_estimators=100_max_depth=6,fine_tea,0.5349999999999999,0.0407737660757502,5,0.083,0.0971776723326917,5,0.0844,0.0964069499569403,5,0.6294000000000001,0.0791725962691637,5,0.0548,0.042469989404284,5,0.1113999999999999,0.1272666492055165,5,0.0756,0.0840136893607226,5,0.995,0.0048476798574163,5
XGB,XGB_n_estimators=100_max_depth=6,fine_terpenic,0.6476,0.0490591479746642,5,0.293,0.065707686003998,5,0.285,0.0465778917513448,5,0.8977999999999999,0.098281229133543,5,0.2946,0.0694715769217886,5,0.3303999999999999,0.191568003591414,5,0.3026,0.1012363571055379,5,0.9924,0.0043358966777357,5
XGB,XGB_n_estimators=100_max_depth=6,fine_tobacco,0.6068,0.0509578256992976,5,0.2362,0.135963965814476,5,0.2406,0.1183355398855306,5,0.8318,0.0668782475846967,5,0.2192,0.081857803537598,5,0.2948,0.2392481974853729,5,0.2276,0.1013548222829087,5,0.9862,0.0063007936008093,5
XGB,XGB_n_estimators=100_max_depth=6,fine_tomato,0.5724,0.0515587044057548,5,0.1437999999999999,0.0909296431313793,5,0.1308,0.0839237749389289,5,0.8375999999999999,0.1144543577152045,5,0.1546,0.1068424073109549,5,0.1958,0.195284920052727,5,0.1516,0.107537435342303,5,0.9936,0.005899152481501,5
XGB,XGB_n_estimators=100_max_depth=6,fine_tropical,0.6744,0.0156620560591513,5,0.3424,0.0177566888805317,5,0.3922,0.0132928552237658,5,0.8056000000000001,0.0226340451532641,5,0.3524,0.0309402650279534,5,0.3894,0.0480395670255259,5,0.4034,0.0429860442469413,5,0.9454,0.0148425065268639,5
XGB,XGB_n_estimators=100_max_depth=6,fine_vanilla,0.7404,0.0659643843297275,5,0.557,0.0928143307900239,5,0.546,0.0916433303628802,5,0.9146,0.0363496905076232,5,0.5618000000000001,0.0441157568222511,5,0.6858000000000001,0.1972655570544437,5,0.487,0.135718458582464,5,0.9936,0.0055497747702046,5
XGB,XGB_n_estimators=100_max_depth=6,fine_vegetable,0.7138,0.0556973967075661,5,0.3726,0.0379512845632397,5,0.4014,0.0394753087385013,5,0.8336,0.0336793705404361,5,0.3532,0.0370297177953059,5,0.3672,0.0532888356037172,5,0.4817999999999999,0.1332786554554029,5,0.9466,0.0242652014209649,5
XGB,XGB_n_estimators=100_max_depth=6,fine_vetiver,0.6118,0.0871991972440113,5,0.1924,0.1294886095376732,5,0.19,0.1262715328171793,5,0.885,0.0822435407798083,5,0.224,0.0893588272080604,5,0.1842,0.1189377988698294,5,0.2304,0.1769754220223814,5,0.9936,0.004159326868617,5
XGB,XGB_n_estimators=100_max_depth=6,fine_violet,0.6866,0.0586199624701346,5,0.4024,0.0557969533218436,5,0.3942,0.0622751957042288,5,0.8798,0.0868976409346076,5,0.3874,0.0616384620184507,5,0.4728,0.140959923382499,5,0.3804,0.1209268373852553,5,0.9928,0.0068337398253079,5
XGB,XGB_n_estimators=100_max_depth=6,fine_warm,0.5278,0.0373925126195071,5,0.067,0.0823893196961839,5,0.077,0.081774079022634,5,0.6076,0.0479405882316852,5,0.0679999999999999,0.0359513560244951,5,0.0998,0.0972943986054695,5,0.0652,0.075449983432735,5,0.9904,0.0050299105359837,5
XGB,XGB_n_estimators=100_max_depth=6,fine_waxy,0.7482,0.0369553784989411,5,0.4614,0.0305172082602586,5,0.5115999999999999,0.0324853813276064,5,0.8778,0.0131795295818932,5,0.5246000000000001,0.0112605506082074,5,0.4833999999999999,0.0716958855165343,5,0.5666,0.1005151729839828,5,0.9294,0.0318323734584777,5
XGB,XGB_n_estimators=100_max_depth=6,fine_weedy,0.52,0.0291719042916296,5,0.056,0.0890701970358211,5,0.0554,0.0818584143506335,5,0.5476,0.1021875726299435,5,0.034,0.0227705950734713,5,0.0866,0.1443876726040003,5,0.0432,0.0603630681791441,5,0.9974,0.003646916505762,5
XGB,XGB_n_estimators=100_max_depth=6,fine_winey,0.6862,0.0822386770321604,5,0.3406,0.113586090697761,5,0.3666,0.105381687213671,5,0.8806,0.0333436650654963,5,0.3414,0.1013005429403021,5,0.3466,0.0917431196330275,5,0.408,0.1702351315093333,5,0.9642,0.0119037809119623,5
XGB,XGB_n_estimators=100_max_depth=6,fine_woody,0.7318,0.0294567479535674,5,0.4838,0.0539370002873723,5,0.5462,0.0427983644547312,5,0.8482,0.0142723508925474,5,0.5962,0.0309548057658257,5,0.5826,0.0934066378797566,5,0.5258,0.0732304581441356,5,0.9372,0.026042273326267,5
