label,Bal.Acc_mean,Bal.Acc_std,MCC_mean,MCC_std,F1_mean,F1_std,ROC_AUC_mean,ROC_AUC_std,PR_AUC_mean,PR_AUC_std,Precision_mean,Precision_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std
grape,0.6266117326352865,0.03601782898692366,0.3629339841828365,0.10313566456678354,0.3355942702284166,0.08391741622162802,0.8703542233995109,0.04365715622423954,0.35633253122994196,0.054220760780550145,0.5676406926406926,0.25604217145001784,0.2587605042016806,0.07441600837725357,0.9944629610688921,0.005729227777207219
grapefruit,0.6546009979780157,0.07034224465629993,0.2817556956212109,0.11533307813052253,0.2834031339031339,0.1169350825645875,0.8845015440102155,0.04154975827654394,0.23003654806077517,0.07619550939846947,0.2841228070175438,0.13795452094011423,0.32388111888111887,0.14715293659155504,0.9853208770749126,0.011358594849470464
grassy,0.5601513068178459,0.09679550978755243,0.05930287133438842,0.0920056613939537,0.05714285714285712,0.07824607964359512,0.7361241193308126,0.0924046144914458,0.07249168573913312,0.037809152561765376,0.038095238095238085,0.052838907193267,0.14285714285714285,0.22015764296317775,0.9774454707785489,0.027139435239278357
green,0.7191101512414667,0.015169349075830202,0.44276138155625244,0.027021253948207695,0.6011803417246415,0.022898438866162146,0.809303194109727,0.008269863827629466,0.6611457037103342,0.02323394907461564,0.6121590685047444,0.024412111090315033,0.5915230852611169,0.03406111710088655,0.8466972172218166,0.012898991257243614
hawthorn,0.638527906642898,0.11445914922440956,0.24613423636592024,0.20462423656352638,0.24848484848484848,0.20373013713904983,0.9287434057703147,0.05038555769808801,0.28145496597164066,0.19506703086435767,0.2257142857142857,0.18527420384998258,0.2833333333333333,0.22852182001336815,0.9937224799524629,0.0011974431545894563
hay,0.6251525522688274,0.01327801788249499,0.21844517310383682,0.035966596537886864,0.2269786081284571,0.04234886703018131,0.8235350378848703,0.03769067162735172,0.14240815161367792,0.043855890514247035,0.20720940170940166,0.06080459935201907,0.2676923076923077,0.034033572008659925,0.982612796845347,0.009502065452538313
hazelnut,0.7055300554171889,0.04894148044234416,0.3345706666251925,0.06627906879965714,0.3347167325428195,0.062067258266899884,0.9291273254537386,0.026890454656085565,0.31693523269690366,0.10371863548238722,0.2807448107448107,0.052752156308952976,0.4222222222222222,0.09654526220545984,0.9888378886121556,0.0021675741900346063
herbal,0.6789507352198063,0.030581400978588396,0.3196666643440416,0.026484766495503013,0.4294296120594526,0.03141332211247096,0.7887423764858047,0.009078127567851289,0.41991497675702905,0.016927364124371857,0.3807049361195256,0.02215854139089911,0.5078732913119016,0.10213423566352108,0.8500281791277109,0.04213101135209659
honey,0.6476754928232927,0.06410697594820931,0.2662473468942641,0.07858725982666438,0.28331349139160944,0.07576476747629654,0.8501538674772021,0.03216934948918385,0.25275434158565047,0.06360415070255115,0.2722948622877347,0.07795080360909735,0.3257142857142857,0.14327716032641705,0.9696366999322997,0.017738961442133806
hyacinth,0.6407398106085772,0.07402609892717689,0.2181901796654544,0.1222865919346659,0.2215426022339837,0.1214144699547617,0.8427265436745701,0.05132870851026188,0.15904155645820495,0.06985130892774005,0.17902633764702724,0.10106969885366163,0.29934343434343436,0.14672690730751378,0.9821361868737201,0.006085264474654785
jasmin,0.6620612932785293,0.07652686291819245,0.29858896846943317,0.07903134974607907,0.2962479621396356,0.08547615759977069,0.8895732038876725,0.033288844200381106,0.3353893947370793,0.07610534022331171,0.3216524216524216,0.12534965018241534,0.3430968726163234,0.16606307626404201,0.9810257139407351,0.01604908848437552
juicy,0.5852137225833351,0.028662052024788397,0.12219234225021317,0.0514681172904503,0.12140316591752975,0.06139413330214202,0.863869055124967,0.045841226732743164,0.1440116095408274,0.09662901896531764,0.11228205128205127,0.07566472901098013,0.18982905982905982,0.06637867887125437,0.9805983853376103,0.012265070432596299
ketonic,0.8212606899917606,0.0669556777398828,0.5345522284984623,0.15122667562833744,0.5240063369125154,0.16115505328994256,0.9587893374811131,0.04566602614853661,0.633202696889797,0.1991380797350748,0.46354084511979254,0.20689987212836458,0.6502097902097902,0.13260039474963792,0.9923115897737311,0.003983600691709919
lactonic,0.7186137049034652,0.06834445274440738,0.3781848639652911,0.06479076685380013,0.37846852425180594,0.06022115717047526,0.9374490160276172,0.03179505844217988,0.3304667612670097,0.06964605865677401,0.34424603174603174,0.049786565748199056,0.4486324786324786,0.13869164165926043,0.9885949311744516,0.003118885496953991
lavender,0.5975816265641598,0.07474806663671632,0.1731383226193411,0.13344385630243114,0.17748917748917745,0.1348415167240827,0.8915105083961284,0.048093882308904844,0.1379641313458471,0.059336259579471175,0.15965811965811966,0.12213911465300432,0.20222222222222222,0.15237826551863995,0.9929410309060973,0.004165386951322814
leafy,0.5898988512437737,0.05610088435233325,0.1803981556499769,0.03891742985568767,0.17074975085702393,0.051937376073657684,0.7636927003318796,0.035366883530346754,0.1315157993591283,0.03689123557742607,0.3345295317915988,0.3725821798520676,0.21247015915119363,0.1411698452515602,0.9673275433363537,0.029552621280263373
