label,Bal.Acc_mean,Bal.Acc_std,MCC_mean,MCC_std,F1_mean,F1_std,ROC_AUC_mean,ROC_AUC_std,PR_AUC_mean,PR_AUC_std,Precision_mean,Precision_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std
creamy,0.6412723477046086,0.0479862202029359,0.26530348868387027,0.08153693106035091,0.28452204800030884,0.08102277678146484,0.7917688428051293,0.02751581666636122,0.27438711659004345,0.06931918864777983,0.2928138843088489,0.12645496557554176,0.3190121248260783,0.11133166341683982,0.963532570583139,0.02362055944111753
cucumber,0.7792455905147293,0.10847595825226174,0.39774621644808295,0.10451331086565147,0.37802197802197796,0.09444268830160346,0.9688187523526617,0.013354180445155793,0.3686381672996242,0.1007511846639056,0.2983660130718954,0.07491647420101333,0.5711111111111111,0.22216665972048558,0.9873800699183477,0.007003334544193766
dairy,0.7031016006620424,0.06856112724217275,0.3113551655609836,0.11519322361294461,0.3210327850308454,0.10979873706365349,0.8553523188555776,0.05296582109759297,0.2637075180877623,0.09411735701346885,0.2538467046737723,0.09350144691166827,0.44033333333333335,0.1307690925087253,0.9658698679907515,0.008949518339997957
dry,0.5968611313339716,0.043348244628339215,0.16181612635940662,0.05299985890216644,0.1883237638773414,0.050505982429521985,0.7415713692783086,0.03104313076471922,0.1424691303945156,0.030614282867247294,0.16603270557234748,0.03738339644480541,0.23551040357491967,0.10420976342728527,0.9582118590930235,0.022947004151125192
earthy,0.623865971253861,0.020174103658278403,0.2464171472085018,0.026947271518881013,0.29192013953933704,0.017225765223099158,0.7511113539265122,0.029014789666176394,0.2604404791242817,0.030450057031681025,0.3011484625817403,0.07252070043443096,0.3006937506937507,0.059613681005691754,0.9470381918139713,0.021625320313560466
ethereal,0.7325374948163651,0.022676948658326267,0.5407512973503676,0.05915476777900511,0.5534769136730034,0.04716337626912129,0.9079716186390557,0.025216279429992303,0.6005491244853741,0.06802793820891882,0.6658250906070673,0.11994004621056611,0.48168288459866365,0.047679549267209916,0.9833921050340664,0.010552207262885199
fatty,0.7834054672194422,0.02015163444213423,0.5295140068869963,0.04002133923324381,0.587438563226765,0.0352982697840799,0.8660780159845913,0.01747953467537451,0.5770377774288213,0.03899308197257011,0.5464964421698328,0.05794165799762475,0.6411965811965812,0.0454697641528394,0.9256143532423031,0.021337074270564707
fermented,0.6866397545753513,0.11135105576283708,0.42407552821093475,0.10744018611683219,0.40192860340375863,0.11442988468120237,0.8882332135716926,0.04152542519082153,0.45707324235735597,0.15165335550031148,0.5698343323343323,0.2119525843011208,0.3868637110016421,0.23838233639076847,0.9864157981490604,0.01735719551869946
fishy,0.6844776897824796,0.03432807112345252,0.4508396688830508,0.08778695530266861,0.4362577030812325,0.06444908115605712,0.896394490660836,0.04046385682433045,0.44127931898858075,0.12781716906806334,0.5906072874493927,0.2547441001099697,0.374656862745098,0.07088792929547372,0.994298516819861,0.004607289563401238
floral,0.766200011478297,0.022022684282455015,0.5015341098755253,0.021134471156006557,0.6168295594494991,0.01439701956809331,0.8534516799370719,0.008885959935512881,0.616743663694886,0.022028929087122544,0.5688664427276837,0.030826711834538317,0.6807492511834073,0.07310204771656173,0.8516507717731866,0.03318664726875722
fresh,0.6330660439723881,0.03613699934343779,0.24749100874217317,0.024790393899347177,0.3245297039602435,0.02868812905309537,0.7836356585126616,0.01633400612592683,0.2931505201792503,0.03376864577885655,0.3158784879268818,0.06392040466279579,0.37326002559264315,0.13224242892006952,0.8928720623521331,0.06104172555101329
fruit skin,0.5443616055938982,0.06276929640982382,0.05473902331283472,0.06969516269232989,0.05788888888888888,0.061734697209155996,0.7612733286098736,0.09636676333562448,0.09390648444043351,0.05039795559645171,0.04630081300813006,0.053318009770681955,0.10499999999999998,0.137890858612487,0.9837232111877963,0.016643212240316483
