Fold,Model,Config,Label,Threshold,TP,TN,FP,FN,Bal.Acc,MCC,F1,ROC_AUC,PR_AUC,Precision,Sensitivity,Specificity
0,KNN,KNN_n_neighbors=5_metric=euclidean,meta_spicy,0.45,78,706,69,130,0.643,0.328,0.439,0.735,0.436,0.531,0.375,0.911
0,KNN,KNN_n_neighbors=5_metric=euclidean,meta_animal_musk,0.25,88,709,125,61,0.72,0.384,0.486,0.779,0.434,0.413,0.591,0.85
0,KNN,KNN_n_neighbors=5_metric=euclidean,meta_earthy,0.25,127,624,146,86,0.703,0.374,0.523,0.762,0.496,0.465,0.596,0.81
0,KNN,KNN_n_neighbors=5_metric=euclidean,meta_citrus,0.45,32,856,28,67,0.646,0.367,0.403,0.809,0.354,0.533,0.323,0.968
0,KNN,KNN_n_neighbors=5_metric=euclidean,meta_chemical,0.25,359,287,258,79,0.673,0.356,0.681,0.759,0.67,0.582,0.82,0.527
0,KNN,KNN_n_neighbors=5_metric=euclidean,meta_gourmand,0.25,172,557,189,65,0.736,0.419,0.575,0.819,0.596,0.476,0.726,0.747
0,KNN,KNN_n_neighbors=5_metric=euclidean,meta_powdery_amber,0.25,138,600,176,69,0.72,0.385,0.53,0.77,0.454,0.439,0.667,0.773
0,KNN,KNN_n_neighbors=5_metric=cosine,meta_floral,0.25,215,562,149,57,0.79,0.538,0.676,0.84,0.626,0.591,0.79,0.79
0,KNN,KNN_n_neighbors=5_metric=cosine,meta_fruity,0.25,407,295,224,57,0.723,0.464,0.743,0.827,0.777,0.645,0.877,0.568
0,KNN,KNN_n_neighbors=5_metric=cosine,meta_sweet,0.25,311,310,282,80,0.66,0.319,0.632,0.731,0.608,0.524,0.795,0.524
0,KNN,KNN_n_neighbors=5_metric=cosine,meta_woody,0.25,139,634,135,75,0.737,0.436,0.57,0.811,0.599,0.507,0.65,0.824
0,KNN,KNN_n_neighbors=5_metric=cosine,meta_green,0.25,401,285,238,59,0.708,0.436,0.73,0.772,0.694,0.628,0.872,0.545
0,KNN,KNN_n_neighbors=5_metric=cosine,meta_spicy,0.25,117,615,160,91,0.678,0.323,0.482,0.732,0.433,0.422,0.562,0.794
0,KNN,KNN_n_neighbors=5_metric=cosine,meta_animal_musk,0.25,91,710,124,58,0.731,0.401,0.5,0.783,0.434,0.423,0.611,0.851
0,KNN,KNN_n_neighbors=5_metric=cosine,meta_earthy,0.25,128,618,152,85,0.702,0.368,0.519,0.771,0.5,0.457,0.601,0.803
0,KNN,KNN_n_neighbors=5_metric=cosine,meta_citrus,0.25,55,793,91,44,0.726,0.383,0.449,0.802,0.357,0.377,0.556,0.897
0,KNN,KNN_n_neighbors=5_metric=cosine,meta_chemical,0.25,370,276,269,68,0.676,0.366,0.687,0.756,0.669,0.579,0.845,0.506
0,KNN,KNN_n_neighbors=5_metric=cosine,meta_gourmand,0.25,171,567,179,66,0.741,0.43,0.583,0.821,0.594,0.489,0.722,0.76
0,KNN,KNN_n_neighbors=5_metric=cosine,meta_powdery_amber,0.25,141,603,173,66,0.729,0.401,0.541,0.78,0.46,0.449,0.681,0.777
0,KNN,KNN_n_neighbors=11_metric=euclidean,meta_floral,0.5,164,638,73,108,0.75,0.523,0.644,0.847,0.654,0.692,0.603,0.897
0,KNN,KNN_n_neighbors=11_metric=euclidean,meta_fruity,0.5,371,380,139,93,0.766,0.531,0.762,0.839,0.807,0.727,0.8,0.732
0,KNN,KNN_n_neighbors=11_metric=euclidean,meta_sweet,0.3,336,253,339,55,0.643,0.303,0.63,0.748,0.642,0.498,0.859,0.427
0,KNN,KNN_n_neighbors=11_metric=euclidean,meta_woody,0.2,158,595,174,56,0.756,0.447,0.579,0.837,0.644,0.476,0.738,0.774
0,KNN,KNN_n_neighbors=11_metric=euclidean,meta_green,0.4,382,322,201,78,0.723,0.453,0.733,0.787,0.723,0.655,0.83,0.616
0,KNN,KNN_n_neighbors=11_metric=euclidean,meta_spicy,0.2,143,538,237,65,0.691,0.32,0.486,0.757,0.45,0.376,0.688,0.694
0,KNN,KNN_n_neighbors=11_metric=euclidean,meta_animal_musk,0.3,71,759,75,78,0.693,0.39,0.481,0.797,0.444,0.486,0.477,0.91
0,KNN,KNN_n_neighbors=11_metric=euclidean,meta_earthy,0.3,118,659,111,95,0.705,0.399,0.534,0.777,0.529,0.515,0.554,0.856
0,KNN,KNN_n_neighbors=11_metric=euclidean,meta_citrus,0.4,36,843,41,63,0.659,0.355,0.409,0.814,0.363,0.468,0.364,0.954
0,KNN,KNN_n_neighbors=11_metric=euclidean,meta_chemical,0.4,332,363,182,106,0.712,0.422,0.697,0.783,0.706,0.646,0.758,0.666
0,KNN,KNN_n_neighbors=11_metric=euclidean,meta_gourmand,0.2,197,504,242,40,0.753,0.436,0.583,0.831,0.615,0.449,0.831,0.676
0,KNN,KNN_n_neighbors=11_metric=euclidean,meta_powdery_amber,0.3,128,623,153,79,0.711,0.38,0.525,0.785,0.499,0.456,0.618,0.803
0,KNN,KNN_n_neighbors=11_metric=cosine,meta_floral,0.4,176,606,105,96,0.75,0.494,0.637,0.85,0.643,0.626,0.647,0.852
0,KNN,KNN_n_neighbors=11_metric=cosine,meta_fruity,0.4,375,358,161,89,0.749,0.499,0.75,0.837,0.806,0.7,0.808,0.69
0,KNN,KNN_n_neighbors=11_metric=cosine,meta_sweet,0.4,287,383,209,104,0.69,0.373,0.647,0.754,0.648,0.579,0.734,0.647
0,KNN,KNN_n_neighbors=11_metric=cosine,meta_woody,0.3,138,663,106,76,0.754,0.484,0.603,0.846,0.667,0.566,0.645,0.862
0,KNN,KNN_n_neighbors=11_metric=cosine,meta_green,0.3,405,273,250,55,0.701,0.426,0.726,0.788,0.724,0.618,0.88,0.522
0,KNN,KNN_n_neighbors=11_metric=cosine,meta_spicy,0.3,110,642,133,98,0.679,0.338,0.488,0.759,0.455,0.453,0.529,0.828
0,KNN,KNN_n_neighbors=11_metric=cosine,meta_animal_musk,0.4,59,784,50,90,0.668,0.384,0.457,0.806,0.461,0.541,0.396,0.94
0,KNN,KNN_n_neighbors=11_metric=cosine,meta_earthy,0.3,117,673,97,96,0.712,0.423,0.548,0.789,0.542,0.547,0.549,0.874
0,KNN,KNN_n_neighbors=11_metric=cosine,meta_citrus,0.2,60,767,117,39,0.737,0.371,0.435,0.82,0.38,0.339,0.606,0.868
0,KNN,KNN_n_neighbors=11_metric=cosine,meta_chemical,0.3,382,296,249,56,0.708,0.431,0.715,0.776,0.689,0.605,0.872,0.543
0,KNN,KNN_n_neighbors=11_metric=cosine,meta_gourmand,0.4,148,627,119,89,0.732,0.447,0.587,0.843,0.638,0.554,0.624,0.84
0,KNN,KNN_n_neighbors=11_metric=cosine,meta_powdery_amber,0.3,127,616,160,80,0.704,0.365,0.514,0.791,0.491,0.443,0.614,0.794
0,KNN,KNN_n_neighbors=21_metric=euclidean,meta_floral,0.45,168,625,86,104,0.748,0.508,0.639,0.848,0.67,0.661,0.618,0.879
0,KNN,KNN_n_neighbors=21_metric=euclidean,meta_fruity,0.45,385,342,177,79,0.744,0.493,0.75,0.829,0.797,0.685,0.83,0.659
0,KNN,KNN_n_neighbors=21_metric=euclidean,meta_sweet,0.4,306,338,254,85,0.677,0.349,0.644,0.752,0.655,0.546,0.783,0.571
0,KNN,KNN_n_neighbors=21_metric=euclidean,meta_woody,0.15,179,532,237,35,0.764,0.441,0.568,0.843,0.662,0.43,0.836,0.692
0,KNN,KNN_n_neighbors=21_metric=euclidean,meta_green,0.35,414,263,260,46,0.701,0.433,0.73,0.772,0.705,0.614,0.9,0.503
0,KNN,KNN_n_neighbors=21_metric=euclidean,meta_spicy,0.3,123,619,156,85,0.695,0.353,0.505,0.763,0.47,0.441,0.591,0.799
0,KNN,KNN_n_neighbors=21_metric=euclidean,meta_animal_musk,0.3,64,765,69,85,0.673,0.364,0.454,0.784,0.432,0.481,0.43,0.917
0,KNN,KNN_n_neighbors=21_metric=euclidean,meta_earthy,0.25,131,631,139,82,0.717,0.401,0.542,0.802,0.554,0.485,0.615,0.819
0,KNN,KNN_n_neighbors=21_metric=euclidean,meta_citrus,0.3,46,828,56,53,0.701,0.396,0.458,0.81,0.393,0.451,0.465,0.937
0,KNN,KNN_n_neighbors=21_metric=euclidean,meta_chemical,0.3,378,294,251,60,0.701,0.417,0.709,0.778,0.707,0.601,0.863,0.539
0,KNN,KNN_n_neighbors=21_metric=euclidean,meta_gourmand,0.3,182,557,189,55,0.757,0.454,0.599,0.822,0.61,0.491,0.768,0.747
0,KNN,KNN_n_neighbors=21_metric=euclidean,meta_powdery_amber,0.25,150,572,204,57,0.731,0.392,0.535,0.8,0.488,0.424,0.725,0.737
0,KNN,KNN_n_neighbors=21_metric=cosine,meta_floral,0.3,199,559,152,73,0.759,0.484,0.639,0.85,0.672,0.567,0.732,0.786
0,KNN,KNN_n_neighbors=21_metric=cosine,meta_fruity,0.4,383,340,179,81,0.74,0.485,0.747,0.833,0.816,0.681,0.825,0.655
0,KNN,KNN_n_neighbors=21_metric=cosine,meta_sweet,0.4,292,362,230,99,0.679,0.351,0.64,0.755,0.664,0.559,0.747,0.611
0,KNN,KNN_n_neighbors=21_metric=cosine,meta_woody,0.2,167,579,190,47,0.767,0.458,0.585,0.845,0.682,0.468,0.78,0.753
0,KNN,KNN_n_neighbors=21_metric=cosine,meta_green,0.3,417,242,281,43,0.685,0.406,0.72,0.785,0.726,0.597,0.907,0.463
0,KNN,KNN_n_neighbors=21_metric=cosine,meta_spicy,0.3,110,621,154,98,0.665,0.304,0.466,0.765,0.465,0.417,0.529,0.801
0,KNN,KNN_n_neighbors=21_metric=cosine,meta_animal_musk,0.3,74,750,84,75,0.698,0.387,0.482,0.796,0.448,0.468,0.497,0.899
0,KNN,KNN_n_neighbors=21_metric=cosine,meta_earthy,0.3,110,657,113,103,0.685,0.364,0.505,0.793,0.543,0.493,0.516,0.853
0,KNN,KNN_n_neighbors=21_metric=cosine,meta_citrus,0.35,41,838,46,58,0.681,0.384,0.441,0.83,0.387,0.471,0.414,0.948
0,KNN,KNN_n_neighbors=21_metric=cosine,meta_chemical,0.3,380,283,262,58,0.693,0.404,0.704,0.777,0.699,0.592,0.868,0.519
0,KNN,KNN_n_neighbors=21_metric=cosine,meta_gourmand,0.3,183,563,183,54,0.763,0.466,0.607,0.837,0.635,0.5,0.772,0.755
0,KNN,KNN_n_neighbors=21_metric=cosine,meta_powdery_amber,0.3,134,635,141,73,0.733,0.423,0.556,0.812,0.518,0.487,0.647,0.818
1,LR,LR_C=0.01,meta_floral,0.55,199,584,137,64,0.783,0.529,0.664,0.856,0.68,0.592,0.757,0.81
1,LR,LR_C=0.01,meta_fruity,0.5,354,393,118,119,0.759,0.518,0.749,0.844,0.827,0.75,0.748,0.769
1,LR,LR_C=0.01,meta_sweet,0.5,258,358,242,126,0.634,0.262,0.584,0.708,0.614,0.516,0.672,0.597
1,LR,LR_C=0.01,meta_woody,0.5,156,587,188,53,0.752,0.432,0.564,0.821,0.58,0.453,0.746,0.757
1,LR,LR_C=0.01,meta_green,0.35,381,254,293,56,0.668,0.36,0.686,0.77,0.703,0.565,0.872,0.464
1,LR,LR_C=0.01,meta_spicy,0.4,179,463,309,33,0.722,0.365,0.511,0.788,0.551,0.367,0.844,0.6
1,LR,LR_C=0.01,meta_animal_musk,0.65,88,739,86,71,0.725,0.433,0.529,0.8,0.526,0.506,0.553,0.896
1,LR,LR_C=0.01,meta_earthy,0.6,126,686,99,73,0.754,0.485,0.594,0.825,0.62,0.56,0.633,0.874
1,LR,LR_C=0.01,meta_citrus,0.6,58,777,105,44,0.725,0.369,0.438,0.837,0.458,0.356,0.569,0.881
1,LR,LR_C=0.01,meta_chemical,0.45,336,359,197,92,0.715,0.429,0.699,0.79,0.756,0.63,0.785,0.646
1,LR,LR_C=0.01,meta_gourmand,0.55,164,589,159,72,0.741,0.439,0.587,0.81,0.591,0.508,0.695,0.787
1,LR,LR_C=0.01,meta_powdery_amber,0.5,143,585,200,56,0.732,0.391,0.528,0.817,0.532,0.417,0.719,0.745
1,LR,LR_C=0.1,meta_floral,0.6,184,608,113,79,0.771,0.523,0.657,0.856,0.686,0.62,0.7,0.843
1,LR,LR_C=0.1,meta_fruity,0.5,359,405,106,114,0.776,0.552,0.765,0.847,0.832,0.772,0.759,0.793
1,LR,LR_C=0.1,meta_sweet,0.45,281,335,265,103,0.645,0.285,0.604,0.706,0.613,0.515,0.732,0.558
1,LR,LR_C=0.1,meta_woody,0.4,166,546,229,43,0.749,0.416,0.55,0.817,0.566,0.42,0.794,0.705
1,LR,LR_C=0.1,meta_green,0.35,376,271,276,61,0.678,0.374,0.691,0.77,0.707,0.577,0.86,0.495
1,LR,LR_C=0.1,meta_spicy,0.4,171,488,284,41,0.719,0.362,0.513,0.785,0.554,0.376,0.807,0.632
1,LR,LR_C=0.1,meta_animal_musk,0.6,99,700,125,60,0.736,0.414,0.517,0.794,0.513,0.442,0.623,0.848
1,LR,LR_C=0.1,meta_earthy,0.55,134,633,152,65,0.74,0.424,0.553,0.816,0.606,0.469,0.673,0.806
1,LR,LR_C=0.1,meta_citrus,0.6,59,776,106,43,0.729,0.374,0.442,0.837,0.449,0.358,0.578,0.88
1,LR,LR_C=0.1,meta_chemical,0.45,330,360,196,98,0.709,0.416,0.692,0.794,0.763,0.627,0.771,0.647
1,LR,LR_C=0.1,meta_gourmand,0.55,163,597,151,73,0.744,0.448,0.593,0.814,0.605,0.519,0.691,0.798
1,LR,LR_C=0.1,meta_powdery_amber,0.55,130,617,168,69,0.72,0.384,0.523,0.816,0.522,0.436,0.653,0.786
1,LR,LR_C=1,meta_floral,0.55,205,586,135,58,0.796,0.551,0.68,0.855,0.685,0.603,0.779,0.813
1,LR,LR_C=1,meta_fruity,0.5,359,409,102,114,0.78,0.56,0.769,0.848,0.832,0.779,0.759,0.8
1,LR,LR_C=1,meta_sweet,0.5,251,367,233,133,0.633,0.259,0.578,0.706,0.612,0.519,0.654,0.612
1,LR,LR_C=1,meta_woody,0.4,165,548,227,44,0.748,0.415,0.549,0.816,0.564,0.421,0.789,0.707
1,LR,LR_C=1,meta_green,0.35,376,274,273,61,0.681,0.379,0.692,0.769,0.708,0.579,0.86,0.501
1,LR,LR_C=1,meta_spicy,0.4,170,490,282,42,0.718,0.36,0.512,0.785,0.554,0.376,0.802,0.635
1,LR,LR_C=1,meta_animal_musk,0.6,99,697,128,60,0.734,0.408,0.513,0.793,0.509,0.436,0.623,0.845
1,LR,LR_C=1,meta_earthy,0.55,134,625,160,65,0.735,0.412,0.544,0.815,0.603,0.456,0.673,0.796
1,LR,LR_C=1,meta_citrus,0.6,59,775,107,43,0.729,0.372,0.44,0.837,0.442,0.355,0.578,0.879
1,LR,LR_C=1,meta_chemical,0.45,330,363,193,98,0.712,0.421,0.694,0.794,0.763,0.631,0.771,0.653
1,LR,LR_C=1,meta_gourmand,0.55,163,597,151,73,0.744,0.448,0.593,0.814,0.606,0.519,0.691,0.798
1,LR,LR_C=1,meta_powdery_amber,0.6,118,647,138,81,0.709,0.382,0.519,0.815,0.52,0.461,0.593,0.824
1,LR,LR_C=10,meta_floral,0.55,204,586,135,59,0.794,0.548,0.678,0.855,0.685,0.602,0.776,0.813
1,LR,LR_C=10,meta_fruity,0.5,359,409,102,114,0.78,0.56,0.769,0.848,0.832,0.779,0.759,0.8
1,LR,LR_C=10,meta_sweet,0.5,251,365,235,133,0.631,0.256,0.577,0.706,0.613,0.516,0.654,0.608
1,LR,LR_C=10,meta_woody,0.4,165,548,227,44,0.748,0.415,0.549,0.816,0.564,0.421,0.789,0.707
1,LR,LR_C=10,meta_green,0.35,376,274,273,61,0.681,0.379,0.692,0.769,0.707,0.579,0.86,0.501
1,LR,LR_C=10,meta_spicy,0.4,169,490,282,43,0.716,0.356,0.51,0.785,0.554,0.375,0.797,0.635
1,LR,LR_C=10,meta_animal_musk,0.6,99,696,129,60,0.733,0.407,0.512,0.793,0.509,0.434,0.623,0.844
1,LR,LR_C=10,meta_earthy,0.65,117,704,81,82,0.742,0.486,0.589,0.814,0.603,0.591,0.588,0.897
1,LR,LR_C=10,meta_citrus,0.6,59,775,107,43,0.729,0.372,0.44,0.837,0.443,0.355,0.578,0.879
1,LR,LR_C=10,meta_chemical,0.45,330,366,190,98,0.715,0.426,0.696,0.794,0.763,0.635,0.771,0.658
1,LR,LR_C=10,meta_gourmand,0.55,163,597,151,73,0.744,0.448,0.593,0.814,0.606,0.519,0.691,0.798
1,LR,LR_C=10,meta_powdery_amber,0.6,118,646,139,81,0.708,0.38,0.518,0.815,0.52,0.459,0.593,0.823
1,LR,LR_C=100,meta_floral,0.55,204,586,135,59,0.794,0.548,0.678,0.855,0.685,0.602,0.776,0.813
1,LR,LR_C=100,meta_fruity,0.5,359,409,102,114,0.78,0.56,0.769,0.848,0.832,0.779,0.759,0.8
1,LR,LR_C=100,meta_sweet,0.5,251,365,235,133,0.631,0.256,0.577,0.706,0.613,0.516,0.654,0.608
1,LR,LR_C=100,meta_woody,0.4,164,548,227,45,0.746,0.411,0.547,0.816,0.564,0.419,0.785,0.707
1,LR,LR_C=100,meta_green,0.35,376,274,273,61,0.681,0.379,0.692,0.769,0.707,0.579,0.86,0.501
1,LR,LR_C=100,meta_spicy,0.4,169,490,282,43,0.716,0.356,0.51,0.785,0.554,0.375,0.797,0.635
1,LR,LR_C=100,meta_animal_musk,0.6,98,696,129,61,0.73,0.402,0.508,0.793,0.509,0.432,0.616,0.844
1,LR,LR_C=100,meta_earthy,0.65,117,704,81,82,0.742,0.486,0.589,0.814,0.603,0.591,0.588,0.897
1,LR,LR_C=100,meta_citrus,0.6,59,775,107,43,0.729,0.372,0.44,0.837,0.443,0.355,0.578,0.879
1,LR,LR_C=100,meta_chemical,0.45,330,366,190,98,0.715,0.426,0.696,0.794,0.763,0.635,0.771,0.658
1,LR,LR_C=100,meta_gourmand,0.55,163,596,152,73,0.744,0.446,0.592,0.814,0.606,0.517,0.691,0.797
1,LR,LR_C=100,meta_powdery_amber,0.6,118,646,139,81,0.708,0.38,0.518,0.815,0.52,0.459,0.593,0.823
1,RF,RF_n_estimators=100_max_features=sqrt,meta_floral,0.45,200,587,134,63,0.787,0.537,0.67,0.867,0.698,0.599,0.76,0.814
1,RF,RF_n_estimators=100_max_features=sqrt,meta_fruity,0.4,396,370,141,77,0.781,0.563,0.784,0.863,0.853,0.737,0.837,0.724
1,RF,RF_n_estimators=100_max_features=sqrt,meta_sweet,0.4,277,343,257,107,0.647,0.287,0.603,0.715,0.644,0.519,0.721,0.572
1,RF,RF_n_estimators=100_max_features=sqrt,meta_woody,0.45,145,642,133,64,0.761,0.474,0.595,0.831,0.637,0.522,0.694,0.828
1,RF,RF_n_estimators=100_max_features=sqrt,meta_green,0.35,384,280,267,53,0.695,0.41,0.706,0.778,0.722,0.59,0.879,0.512
1,RF,RF_n_estimators=100_max_features=sqrt,meta_spicy,0.45,126,626,146,86,0.703,0.373,0.521,0.786,0.544,0.463,0.594,0.811
1,RF,RF_n_estimators=100_max_features=sqrt,meta_animal_musk,0.45,91,743,82,68,0.736,0.457,0.548,0.832,0.547,0.526,0.572,0.901
1,RF,RF_n_estimators=100_max_features=sqrt,meta_earthy,0.35,143,607,178,56,0.746,0.421,0.55,0.828,0.656,0.445,0.719,0.773
1,RF,RF_n_estimators=100_max_features=sqrt,meta_citrus,0.45,49,829,53,53,0.71,0.42,0.48,0.852,0.518,0.48,0.48,0.94
1,RF,RF_n_estimators=100_max_features=sqrt,meta_chemical,0.45,338,385,171,90,0.741,0.478,0.721,0.805,0.766,0.664,0.79,0.692
1,RF,RF_n_estimators=100_max_features=sqrt,meta_gourmand,0.5,147,621,127,89,0.727,0.432,0.576,0.825,0.641,0.536,0.623,0.83
1,RF,RF_n_estimators=100_max_features=sqrt,meta_powdery_amber,0.45,120,665,120,79,0.725,0.421,0.547,0.823,0.545,0.5,0.603,0.847
1,RF,RF_n_estimators=100_max_features=log2,meta_floral,0.5,184,616,105,79,0.777,0.538,0.667,0.866,0.683,0.637,0.7,0.854
1,RF,RF_n_estimators=100_max_features=log2,meta_fruity,0.45,382,397,114,91,0.792,0.584,0.788,0.862,0.85,0.77,0.808,0.777
1,RF,RF_n_estimators=100_max_features=log2,meta_sweet,0.5,225,430,170,159,0.651,0.301,0.578,0.716,0.658,0.57,0.586,0.717
1,RF,RF_n_estimators=100_max_features=log2,meta_woody,0.4,152,605,170,57,0.754,0.443,0.573,0.824,0.627,0.472,0.727,0.781
1,RF,RF_n_estimators=100_max_features=log2,meta_green,0.35,388,278,269,49,0.698,0.418,0.709,0.784,0.732,0.591,0.888,0.508
1,RF,RF_n_estimators=100_max_features=log2,meta_spicy,0.4,145,587,185,67,0.722,0.387,0.535,0.788,0.548,0.439,0.684,0.76
1,RF,RF_n_estimators=100_max_features=log2,meta_animal_musk,0.4,100,719,106,59,0.75,0.453,0.548,0.828,0.561,0.485,0.629,0.872
1,RF,RF_n_estimators=100_max_features=log2,meta_earthy,0.35,142,616,169,57,0.749,0.43,0.557,0.833,0.667,0.457,0.714,0.785
1,RF,RF_n_estimators=100_max_features=log2,meta_citrus,0.35,62,803,79,40,0.759,0.451,0.51,0.857,0.506,0.44,0.608,0.91
1,RF,RF_n_estimators=100_max_features=log2,meta_chemical,0.45,330,376,180,98,0.724,0.444,0.704,0.799,0.759,0.647,0.771,0.676
1,RF,RF_n_estimators=100_max_features=log2,meta_gourmand,0.5,141,631,117,95,0.721,0.428,0.571,0.825,0.638,0.547,0.597,0.844
1,RF,RF_n_estimators=100_max_features=log2,meta_powdery_amber,0.35,147,591,194,52,0.746,0.415,0.544,0.828,0.557,0.431,0.739,0.753
1,RF,RF_n_estimators=300_max_features=sqrt,meta_floral,0.45,197,593,128,66,0.786,0.538,0.67,0.869,0.7,0.606,0.749,0.822
1,RF,RF_n_estimators=300_max_features=sqrt,meta_fruity,0.45,374,405,106,99,0.792,0.583,0.785,0.866,0.859,0.779,0.791,0.793
1,RF,RF_n_estimators=300_max_features=sqrt,meta_sweet,0.4,279,343,257,105,0.649,0.292,0.607,0.718,0.644,0.521,0.727,0.572
1,RF,RF_n_estimators=300_max_features=sqrt,meta_woody,0.45,141,642,133,68,0.752,0.459,0.584,0.83,0.632,0.515,0.675,0.828
1,RF,RF_n_estimators=300_max_features=sqrt,meta_green,0.3,395,227,320,42,0.659,0.355,0.686,0.78,0.728,0.552,0.904,0.415
1,RF,RF_n_estimators=300_max_features=sqrt,meta_spicy,0.4,138,580,192,74,0.701,0.35,0.509,0.789,0.552,0.418,0.651,0.751
1,RF,RF_n_estimators=300_max_features=sqrt,meta_animal_musk,0.4,94,721,104,65,0.733,0.427,0.527,0.829,0.548,0.475,0.591,0.874
1,RF,RF_n_estimators=300_max_features=sqrt,meta_earthy,0.35,140,619,166,59,0.746,0.427,0.554,0.828,0.661,0.458,0.704,0.789
1,RF,RF_n_estimators=300_max_features=sqrt,meta_citrus,0.35,63,801,81,39,0.763,0.453,0.512,0.85,0.517,0.438,0.618,0.908
1,RF,RF_n_estimators=300_max_features=sqrt,meta_chemical,0.4,353,344,212,75,0.722,0.445,0.711,0.804,0.766,0.625,0.825,0.619
1,RF,RF_n_estimators=300_max_features=sqrt,meta_gourmand,0.45,159,593,155,77,0.733,0.427,0.578,0.829,0.656,0.506,0.674,0.793
1,RF,RF_n_estimators=300_max_features=sqrt,meta_powdery_amber,0.4,131,629,156,68,0.73,0.406,0.539,0.827,0.56,0.456,0.658,0.801
1,RF,RF_n_estimators=300_max_features=log2,meta_floral,0.5,184,616,105,79,0.777,0.538,0.667,0.871,0.696,0.637,0.7,0.854
1,RF,RF_n_estimators=300_max_features=log2,meta_fruity,0.5,359,423,88,114,0.793,0.589,0.78,0.866,0.856,0.803,0.759,0.828
1,RF,RF_n_estimators=300_max_features=log2,meta_sweet,0.35,303,276,324,81,0.625,0.253,0.599,0.72,0.653,0.483,0.789,0.46
1,RF,RF_n_estimators=300_max_features=log2,meta_woody,0.45,139,642,133,70,0.747,0.451,0.578,0.829,0.632,0.511,0.665,0.828
1,RF,RF_n_estimators=300_max_features=log2,meta_green,0.35,383,278,269,54,0.692,0.404,0.703,0.786,0.736,0.587,0.876,0.508
1,RF,RF_n_estimators=300_max_features=log2,meta_spicy,0.35,162,545,227,50,0.735,0.395,0.539,0.795,0.56,0.416,0.764,0.706
1,RF,RF_n_estimators=300_max_features=log2,meta_animal_musk,0.4,98,723,102,61,0.746,0.451,0.546,0.828,0.559,0.49,0.616,0.876
1,RF,RF_n_estimators=300_max_features=log2,meta_earthy,0.3,154,564,221,45,0.746,0.407,0.537,0.833,0.668,0.411,0.774,0.718
1,RF,RF_n_estimators=300_max_features=log2,meta_citrus,0.4,54,823,59,48,0.731,0.442,0.502,0.86,0.52,0.478,0.529,0.933
1,RF,RF_n_estimators=300_max_features=log2,meta_chemical,0.4,351,342,214,77,0.718,0.436,0.707,0.803,0.767,0.621,0.82,0.615
1,RF,RF_n_estimators=300_max_features=log2,meta_gourmand,0.4,178,565,183,58,0.755,0.451,0.596,0.826,0.645,0.493,0.754,0.755
1,RF,RF_n_estimators=300_max_features=log2,meta_powdery_amber,0.4,136,645,140,63,0.753,0.452,0.573,0.832,0.569,0.493,0.683,0.822
1,XGB,XGB_n_estimators=100_max_depth=3,meta_floral,0.65,157,640,81,106,0.742,0.501,0.627,0.861,0.697,0.66,0.597,0.888
1,XGB,XGB_n_estimators=100_max_depth=3,meta_fruity,0.4,379,376,135,94,0.769,0.537,0.768,0.852,0.841,0.737,0.801,0.736
1,XGB,XGB_n_estimators=100_max_depth=3,meta_sweet,0.35,291,298,302,93,0.627,0.254,0.596,0.712,0.623,0.491,0.758,0.497
1,XGB,XGB_n_estimators=100_max_depth=3,meta_woody,0.4,152,593,182,57,0.746,0.425,0.56,0.817,0.608,0.455,0.727,0.765
1,XGB,XGB_n_estimators=100_max_depth=3,meta_green,0.2,399,221,326,38,0.659,0.358,0.687,0.785,0.738,0.55,0.913,0.404
1,XGB,XGB_n_estimators=100_max_depth=3,meta_spicy,0.45,136,579,193,76,0.696,0.341,0.503,0.77,0.545,0.413,0.642,0.75
1,XGB,XGB_n_estimators=100_max_depth=3,meta_animal_musk,0.65,75,764,61,84,0.699,0.424,0.508,0.798,0.544,0.551,0.472,0.926
1,XGB,XGB_n_estimators=100_max_depth=3,meta_earthy,0.4,133,612,173,66,0.724,0.389,0.527,0.805,0.633,0.435,0.668,0.78
1,XGB,XGB_n_estimators=100_max_depth=3,meta_citrus,0.5,57,806,76,45,0.736,0.421,0.485,0.826,0.482,0.429,0.559,0.914
1,XGB,XGB_n_estimators=100_max_depth=3,meta_chemical,0.35,352,335,221,76,0.712,0.427,0.703,0.785,0.752,0.614,0.822,0.603
1,XGB,XGB_n_estimators=100_max_depth=3,meta_gourmand,0.6,138,640,108,98,0.72,0.434,0.573,0.813,0.63,0.561,0.585,0.856
1,XGB,XGB_n_estimators=100_max_depth=3,meta_powdery_amber,0.5,116,657,128,83,0.71,0.391,0.524,0.809,0.558,0.475,0.583,0.837
1,XGB,XGB_n_estimators=100_max_depth=6,meta_floral,0.45,174,610,111,89,0.754,0.495,0.635,0.862,0.702,0.611,0.662,0.846
1,XGB,XGB_n_estimators=100_max_depth=6,meta_fruity,0.25,393,364,147,80,0.772,0.545,0.776,0.86,0.849,0.728,0.831,0.712
1,XGB,XGB_n_estimators=100_max_depth=6,meta_sweet,0.3,264,357,243,120,0.641,0.276,0.593,0.706,0.627,0.521,0.688,0.595
1,XGB,XGB_n_estimators=100_max_depth=6,meta_woody,0.55,107,694,81,102,0.704,0.424,0.539,0.812,0.607,0.569,0.512,0.895
