,,,,,,best_epoch,best_epoch,train_loss_at_best,train_loss_at_best,val_meta_roc_auc,val_meta_roc_auc,roc_auc_138,roc_auc_138,pr_auc_138,pr_auc_138,f1_macro_138,f1_macro_138,f1_micro_138,f1_micro_138,precision_macro_138,precision_macro_138,recall_macro_138,recall_macro_138,precision_micro_138,precision_micro_138,recall_micro_138,recall_micro_138,matched_accuracy_138,matched_accuracy_138,hamming_loss_138,hamming_loss_138,jaccard_138,jaccard_138,hier_violation_rate_138,hier_violation_rate_138,roc_auc_12,roc_auc_12,pr_auc_12,pr_auc_12,f1_macro_12,f1_macro_12,instance_f1_12,instance_f1_12,balanced_accuracy_12,balanced_accuracy_12,matched_accuracy_12,matched_accuracy_12,sensitivity_macro_12,sensitivity_macro_12,specificity_macro_12,specificity_macro_12,precision_macro_12,precision_macro_12,recall_macro_12,recall_macro_12,hamming_loss_12,hamming_loss_12,jaccard_12,jaccard_12,hier_violation_rate_12,hier_violation_rate_12,label_cooc_consistency_12,label_cooc_consistency_12,test_loss,test_loss
,,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
global_dim,local_dim,dropout,lr,weight_decay,lambda_viol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64,0.7,0.001,0.0001,0.3,50.8,17.894133116750865,0.7151799999999999,0.01651550786382301,0.7885,0.004436214602563748,0.81906,0.00730910391224535,0.18592,0.012960208331658877,0.16824,0.009877398442909949,0.32696000000000003,0.01217797191653851,0.14238,0.006802720044217604,0.2768,0.021828078247981428,0.24653999999999998,0.011895923671577591,0.48667999999999995,0.026812720861561244,0.02692,0.004134247210799084,0.07082000000000001,0.0031140006422606904,0.10424,0.006575180605884522,0.18952,0.016210089450709394,0.7927799999999999,0.005930177063123762,0.58472,0.015606312825264016,0.57512,0.011013491726060353,0.5933200000000001,0.011287913890529078,0.7090799999999999,0.0055867700865526605,0.056299999999999996,0.003820994634908561,0.71148,0.010695419580362433,0.70672,0.012905696416699126,0.49272,0.013632204517245216,0.71148,0.010695419580362433,0.26766,0.006037631986134991,0.41072,0.010774367730869417,0.0,0.0,0.17696,0.01753276931919199,0.6919000000000001,0.002234949663862732
64,64,0.7,0.001,0.001,0.0,25.4,15.485477067239485,0.78,0.012794725475757598,0.7796,0.007043081711864526,0.65556,0.023557228190090578,0.08784,0.011313178156468675,0.07464,0.0077564811609388915,0.2501,0.013338853024154655,0.054459999999999995,0.006421682022647957,0.17402,0.010232888155354771,0.1701,0.01466492413891051,0.47678000000000004,0.020954402878631505,0.0016,0.003049590136395381,0.10174000000000001,0.012935339191532632,0.045200000000000004,0.004938623289946304,0.35882000000000003,0.05462327342809108,0.78088,0.003291200388915828,0.56658,0.012730946547684478,0.5642400000000001,0.006563764163953467,0.58058,0.011241307753104125,0.69668,0.003600277767061886,0.04462,0.007806855961268916,0.69562,0.024503203872147022,0.6977,0.029202739597510352,0.48788,0.013071801712082377,0.69562,0.024503203872147022,0.27596,0.013564586245072122,0.39988,0.0065732031765342435,0.0,0.0,0.19346000000000002,0.024641286492389156,0.73636,0.011006725216884457
64,64,0.7,0.001,0.001,0.01,27.0,22.68259244442751,0.77718,0.0169395100283332,0.77992,0.007688758027145864,0.65812,0.025239790014974374,0.08874,0.011630262249837707,0.0782,0.007757576941287789,0.24956,0.012504719109200344,0.05774,0.00581102400614556,0.17968,0.015367400560927669,0.16932,0.014200422528924969,0.47878,0.023183550202676033,0.0014,0.0026076809620810596,0.10236,0.01213643275431459,0.04724,0.005028220361121817,0.35962,0.05459786625867353,0.78228,0.003472319109759394,0.572,0.010614848091235184,0.56344,0.007044714330616993,0.58238,0.00896894642642045,0.69768,0.007223018759493862,0.049260000000000005,0.0037266607036326766,0.6928,0.02754133257487736,0.7025600000000001,0.02983300186035594,0.488,0.013564475662553295,0.6928,0.02754133257487736,0.27362000000000003,0.014326095071581786,0.39936,0.006975170248818315,0.0,0.0,0.1951,0.02959898646913437,0.7354,0.011237214957452769
64,64,0.7,0.001,0.001,0.05,32.2,19.188538245525635,0.77266,0.01131560868888634,0.78004,0.007042939727131027,0.66506,0.025787458191919597,0.08998,0.007787618377912467,0.07826,0.007399527011910965,0.24924,0.013321148599126113,0.05838,0.005572432144046262,0.17682,0.016623988691045234,0.16982,0.013475607592980724,0.47058,0.010087963124436964,0.0021999999999999997,0.004381780460041329,0.10066,0.009675381129443945,0.04722,0.00447627076928999,0.37936000000000003,0.04970043259369078,0.7827,0.0033037857073363332,0.57004,0.01219950818680815,0.5645800000000001,0.010243876219478623,0.58278,0.00911026893126656,0.70132,0.0046251486462599465,0.049640000000000004,0.0019411336893681481,0.70096,0.024561514611277542,0.70166,0.018449607041885717,0.48558,0.012438729838693324,0.70096,0.024561514611277542,0.27468,0.009436471798294103,0.40068000000000004,0.009733036525154963,0.0,0.0,0.1998,0.026225464724195083,0.73384,0.008583880241475866
64,64,0.7,0.001,0.001,0.1,27.6,15.662056059151366,0.77718,0.015332547081290854,0.77988,0.0068214367987983315,0.656,0.022423648231275795,0.08782,0.01038758874811667,0.0752,0.007749516113926076,0.24931999999999999,0.01278620350221283,0.05700000000000001,0.007823042886243178,0.16970000000000002,0.006122091146005587,0.17016,0.012828016214520456,0.46875999999999995,0.018593896848159614,0.0014,0.0016733200530681513,0.10016,0.009309833510863664,0.04536,0.004900306112887235,0.34609999999999996,0.044451715377474464,0.78232,0.00346222471829889,0.57074,0.011510560368635377,0.56444,0.004989288526433374,0.58392,0.009193312787020787,0.6977800000000001,0.004507438296859951,0.04682,0.005601517651494101,0.7001999999999999,0.013722791261255874,0.69532,0.019638533550140662,0.48175999999999997,0.009798112063045594,0.7001999999999999,0.013722791261255874,0.27515999999999996,0.007189784419577559,0.40026,0.005024241236246548,0.0,0.0,0.19283999999999998,0.022618090105046455,0.73502,0.011901554520313714
64,64,0.7,0.001,0.001,0.3,23.0,12.589678312014172,0.77734,0.010858775253222612,0.77982,0.0067098435153139045,0.66622,0.009213142786259227,0.09026,0.005843629009442679,0.08032,0.0076835538652371,0.25964,0.012932826450548223,0.06058,0.006262347802541792,0.17332,0.014930740102218645,0.18026,0.012555198126672476,0.46618000000000004,0.023247408457718447,0.00578,0.005074150175152486,0.09424,0.008095863141135726,0.04868,0.004698616817745411,0.2963,0.039867342524928844,0.78244,0.0031957784654134385,0.5689599999999999,0.011164362946447104,0.5632400000000001,0.010986491705726659,0.5809599999999999,0.0092494864722318,0.6984600000000001,0.007632365295241066,0.047040000000000005,0.003905508929704297,0.7218600000000001,0.019609512997522373,0.67502,0.005083502729417946,0.4756,0.009972963451251569,0.7218600000000001,0.019609512997522373,0.28666,0.0010853570840971911,0.39914,0.009969353038186584,0.0,0.0,0.2121,0.015125309914180278,0.7337,0.006336008207065328
128,32,0.5,0.001,0.0001,0.0,19.2,7.328028384224504,0.6568799999999999,0.019018201807741986,0.79998,0.005620676115913445,0.81504,0.014293809849022078,0.18896000000000002,0.01805112184879377,0.1853,0.01710993863226867,0.34114,0.01223204807053996,0.16952,0.015791358396287505,0.27648,0.026199751907222322,0.26592,0.014691051698227714,0.47746000000000005,0.022914471410006385,0.026339999999999995,0.004215803600738535,0.06524,0.003979070243159829,0.11498,0.010540018975314983,0.1888,0.020433428493525026,0.8008599999999999,0.0038043396273203553,0.6048600000000001,0.017186419056918152,0.58414,0.00865984988322543,0.60196,0.011376862484885678,0.7132400000000001,0.005843629009442682,0.06113999999999999,0.00535378370874281,0.6820999999999999,0.023652484013312425,0.74438,0.016445120856959365,0.51984,0.011435165062210479,0.6820999999999999,0.023652484013312425,0.24656000000000003,0.006209911432540731,0.41906,0.008607438643406075,0.0,0.0,0.14062000000000002,0.013737976561342648,0.67488,0.0038790462745370603
128,32,0.5,0.001,0.0001,0.01,20.0,8.514693182963201,0.65678,0.019816583963942983,0.79952,0.005130009746579415,0.8148,0.016958920956240162,0.18922,0.02226021114005885,0.18792,0.022255718366298586,0.3437,0.016620770138594667,0.16844,0.023051854589164842,0.28624,0.031801226391445975,0.26546,0.017549301980420744,0.48891999999999997,0.023546804454107985,0.02594,0.004456792568652932,0.06612,0.0050766130441466635,0.11661999999999999,0.01384077309979468,0.17134,0.02136359052219454,0.8005800000000001,0.0037432606107509645,0.60528,0.015852665391031265,0.5845,0.010031699756272551,0.6004,0.013813580274497961,0.71634,0.002921129918370631,0.0605,0.008514105942493315,0.69506,0.02100578491749359,0.7376199999999999,0.026735220216037123,0.5124799999999999,0.023255472474237125,0.69506,0.02100578491749359,0.25106,0.012979137105370303,0.41929999999999995,0.010157509537283251,0.0,0.0,0.14438,0.018626244924836565,0.6751199999999999,0.0037465984572676034
128,32,0.5,0.001,0.0001,0.05,25.0,5.612486080160912,0.6368600000000001,0.01630775888955931,0.7994,0.005265928218272632,0.8230000000000001,0.010178162899069759,0.19862,0.007454998323272778,0.1981,0.008356733811723317,0.34658,0.014984558718894574,0.17873999999999998,0.013865352501829884,0.29444,0.014016169234138136,0.2702,0.019208331525668764,0.48494000000000004,0.013770548282475915,0.028959999999999996,0.004030260537483898,0.06484000000000001,0.005546440299868021,0.12292,0.0053410673090684814,0.16954,0.02840630211766396,0.80106,0.005285167925430558,0.6068399999999999,0.017216939333110286,0.58738,0.012517867230482984,0.60324,0.014570277965776762,0.71582,0.006279888534042611,0.06254,0.0070461336916070524,0.69072,0.009299569882526828,0.7409600000000001,0.008987936359365229,0.51944,0.015953620278795592,0.69072,0.009299569882526828,0.24828,0.007072976742503835,0.422,0.012822831200635851,0.0,0.0,0.13992,0.010402259369963815,0.67436,0.005313943921420307
128,32,0.5,0.001,0.0001,0.1,17.8,5.263078946776307,0.6588200000000001,0.020572967700358675,0.8003399999999999,0.005410914894913791,0.81218,0.02262171523116673,0.18606,0.022899628817952482,0.18282,0.02793988188951414,0.33899999999999997,0.018272246714621618,0.1586,0.024722661669003193,0.28242,0.044556222909937056,0.25866,0.014647627794288057,0.49214,0.029158326426597218,0.027139999999999997,0.004317754045797421,0.06786,0.0034391859501922786,0.11340000000000001,0.01772470027955339,0.17546,0.022552449977774038,0.80074,0.004625256749630244,0.60666,0.01725218826699968,0.5852,0.011334240159798939,0.60026,0.013790141406091527,0.71582,0.005157712671330183,0.0591,0.003901281840626235,0.69694,0.015210292567863357,0.73464,0.01589364652935255,0.5142399999999999,0.014894059218359517,0.69694,0.015210292567863357,0.25226000000000004,0.006201854561338904,0.42016,0.011288622590909854,0.0,0.0,0.14679999999999999,0.021674639558710077,0.67496,0.005088025157170504
128,32,0.5,0.001,0.0001,0.3,17.6,6.8044103344816005,0.66028,0.023436552647520516,0.79966,0.004943986245935564,0.8074,0.02403455845236186,0.1804,0.02591862264858995,0.17602,0.02526562882653032,0.33342,0.02338069716668004,0.1588,0.028051470549687776,0.27334,0.03244939136563272,0.25578,0.026531905321706545,0.48162000000000005,0.015706909307690038,0.027739999999999997,0.0034471727545917954,0.06842,0.007092742769902204,0.10924,0.015571544560511656,0.18108,0.04697586614422346,0.80046,0.005272855014126621,0.60508,0.019504537933516912,0.5835,0.0134721935853075,0.60024,0.016474920333646545,0.71486,0.003262361108154693,0.061360000000000005,0.010633578889536676,0.70904,0.021604235695807394,0.7207600000000001,0.02442095411731492,0.50464,0.027370659473238915,0.70904,0.021604235695807394,0.25861999999999996,0.0162373643181398,0.41845999999999994,0.013247943236593373,0.0,0.0,0.15816,0.017239866588810947,0.67564,0.004982770313791332
128,32,0.5,0.001,0.001,0.0,24.2,7.981227975693965,0.71356,0.009404679686198758,0.79492,0.006034649948422844,0.69802,0.014741336438735793,0.10247999999999999,0.005086944072820148,0.0924,0.004932544982055412,0.27227999999999997,0.008846016052438514,0.07283999999999999,0.005207974654316208,0.18897999999999998,0.01158736380718238,0.1915,0.008156898920545724,0.4718,0.01750657019521528,0.00162,0.003093864896856358,0.0892,0.004100609710762534,0.05628,0.0028296642910423143,0.33334,0.05374577192672929,0.7965,0.0037336309405188984,0.59716,0.013933520732392062,0.5787,0.00858836422143356,0.59646,0.012157631348252014,0.7118599999999999,0.00395891399249844,0.059340000000000004,0.008453874851214675,0.68626,0.022509509101710744,0.73744,0.026568646935815163,0.51264,0.02021009648665739,0.68626,0.022509509101710744,0.2529,0.012187493589741893,0.41387999999999997,0.008143832021843296,0.0,0.0,0.14744,0.029883490425316784,0.7096,0.005048267029387375
128,32,0.5,0.001,0.001,0.01,21.8,11.256109452204168,0.71894,0.006043012493781547,0.79514,0.005756995744309739,0.69732,0.014957673615907018,0.10047999999999999,0.004784035953042163,0.09140000000000001,0.009079096871385391,0.26593999999999995,0.009870309012386603,0.07102,0.007038252624053786,0.1882,0.01592827674294994,0.18631999999999999,0.008392079599241188,0.46498,0.017243027576385777,0.001,0.001224744871391589,0.09079999999999999,0.004126136207155553,0.05558,0.005430193366722774,0.34188,0.04376821906360825,0.79618,0.004757835642390311,0.59546,0.014376473837488793,0.58098,0.011915410190169696,0.59532,0.013673404842978996,0.71416,0.0062771808959117955,0.05612,0.006119395394971626,0.6953400000000001,0.02031115457082634,0.73304,0.0258780408841164,0.5078,0.019981866779658,0.6953400000000001,0.02031115457082634,0.2556,0.012980562391514473,0.41530000000000006,0.01150847513791466,0.0,0.0,0.15245999999999998,0.027631558045104875,0.7101,0.0043214580872662995
128,32,0.5,0.001,0.001,0.05,23.8,10.779610382569492,0.71146,0.012262870789501109,0.79506,0.005246236746468852,0.6996800000000001,0.00922724227491614,0.1021,0.001959591794226541,0.09292,0.007376110085946386,0.26974,0.004467997314233752,0.07324,0.009628759006227129,0.1911,0.006146136998147699,0.18862,0.006771410488221792,0.47474,0.017638962554526832,0.0008,0.0008366600265340755,0.09094,0.005993579898524758,0.056420000000000005,0.004481852295647414,0.3176,0.045940287330403146,0.79576,0.0037340326725940616,0.59572,0.014560803549255126,0.57568,0.010139871794061324,0.59074,0.006641761814458524,0.7104199999999999,0.006198144883753523,0.05489999999999999,0.0028896366553599817,0.70566,0.015641227573307673,0.71512,0.02697233768140986,0.49832,0.022070274126072854,0.70566,0.015641227573307673,0.26584,0.010420796514662387,0.41096000000000005,0.009252188930193752,0.0,0.0,0.16562000000000002,0.026890184082672252,0.70954,0.005059940711115118
128,32,0.5,0.001,0.001,0.1,20.4,9.710818709048171,0.71382,0.011454998908773424,0.79542,0.0056282324045831495,0.702,0.008046427778834547,0.1016,0.005017469481720843,0.09292,0.004589335463877097,0.2713,0.0054138710734556676,0.07146,0.004630658700444249,0.18956,0.011459624775707108,0.19052,0.005155288546725589,0.47138,0.014660559334486524,0.0021800000000000005,0.00433728025379961,0.0895,0.0035185224171518366,0.05666,0.0026838405317753116,0.3254,0.025926145104893626,0.79686,0.005426140433125564,0.5972,0.015539305003763815,0.57968,0.010531714010549236,0.5975400000000001,0.012262055292649761,0.71094,0.004557740668357478,0.0533,0.006041522986797287,0.6955199999999999,0.022512485424759317,0.72634,0.020108281875883868,0.50656,0.018976907018795217,0.6955199999999999,0.022512485424759317,0.25664,0.009598072723208565,0.41474,0.010357750721078378,0.0,0.0,0.1561,0.025045857940984975,0.7087399999999999,0.004413388720699825
128,32,0.5,0.001,0.001,0.3,23.0,13.397761006974262,0.7117199999999999,0.011323073787624975,0.79456,0.0056380847812000905,0.7027,0.00890589692282591,0.10164,0.004099146252575038,0.09268000000000001,0.00880380599513642,0.26861999999999997,0.006745887636182518,0.06939999999999999,0.008100308636095288,0.19624,0.011595602614784626,0.18608,0.006002666074337309,0.48322000000000004,0.01660081323309193,0.00198,0.0038925570002249165,0.09308,0.0044907683084300844,0.05620000000000001,0.0052966970840326545,0.34526,0.058532409825668395,0.79576,0.004403180668562242,0.5958,0.0158036388214867,0.57604,0.012938044674524772,0.59328,0.012806912196154142,0.7098,0.009308329603102794,0.05652,0.005742560404558233,0.68458,0.019886854954969623,0.73498,0.02684337907194248,0.50882,0.019063761433673027,0.68458,0.019886854954969623,0.25558000000000003,0.011813001312113698,0.41109999999999997,0.012354958518748675,0.0,0.0,0.14956,0.030540432216980815,0.70926,0.004245939236494086
128,32,0.6,0.001,0.0001,0.0,33.0,7.84219357067906,0.67564,0.009610827227663597,0.79504,0.005345839503763682,0.8112600000000001,0.008972067766128352,0.18066,0.0074624392794849625,0.17354,0.008312520676666008,0.32938,0.012994691223726703,0.15536,0.007962600077864018,0.26654,0.01288227464386628,0.25376000000000004,0.01406868863824912,0.47028,0.019375938686938488,0.028739999999999998,0.0023943683927081898,0.06776,0.004194401029944564,0.1075,0.005527205442174192,0.18256,0.02809097719909366,0.79814,0.004368409321480744,0.59992,0.015583228163638017,0.5858800000000001,0.010839372675574917,0.59788,0.010582627273035768,0.71684,0.0039790702431598286,0.05852,0.005973022685374634,0.71026,0.013419500735869366,0.72348,0.007186584724331886,0.507,0.011211601134539166,0.71026,0.013419500735869366,0.25814000000000004,0.004334512660034574,0.42008,0.010870924523700809,0.0,0.0,0.16102,0.008238446455491476,0.68004,0.005856022540940288
128,32,0.6,0.001,0.0001,0.01,27.8,8.700574693662482,0.6857599999999999,0.016391552702535533,0.79476,0.0050326931160165475,0.806,0.010032945728947234,0.175,0.01180254209905645,0.1713,0.011307961796893373,0.32145999999999997,0.00754804610478764,0.15008,0.010104800839205098,0.27114000000000005,0.017979794214617692,0.24290000000000003,0.009532837982468817,0.47619999999999996,0.01826211926365614,0.027339999999999996,0.001795271567200906,0.07114000000000001,0.004366119558601207,0.10593999999999999,0.007073400879350757,0.19678,0.025876185963159257,0.79618,0.004874115304339863,0.59472,0.016219494443415926,0.57918,0.009970055165343848,0.5993,0.011940896113776354,0.71238,0.005927647088010571,0.05811999999999999,0.006290230520418151,0.7039,0.019247467365864038,0.72088,0.019895401478733737,0.50066,0.011164362946447029,0.7039,0.019247467365864038,0.25886,0.008400178569530535,0.41437999999999997,0.009976823141661846,0.0,0.0,0.16440000000000002,0.027545235522681597,0.6824,0.002839894364232592
128,32,0.6,0.001,0.0001,0.05,33.6,12.136721138759018,0.6766,0.02311817466842916,0.79498,0.0046820935488305114,0.80938,0.013958223382651517,0.18087999999999999,0.014379221119379174,0.17306,0.018854522004018028,0.32789999999999997,0.010035935432235514,0.15366,0.01646884938300183,0.27154,0.02698208665022036,0.24891999999999997,0.011839636818754187,0.48194,0.0255713316039662,0.028339999999999997,0.0027790286072654955,0.06984,0.0037779624137886814,0.10722000000000001,0.011558849423709954,0.19356,0.016967262595952243,0.7961,0.006172924752497742,0.59648,0.020246530566988507,0.57892,0.014337956618709643,0.59568,0.01593226286501699,0.7138,0.00530895469937348,0.06058,0.01092529175811795,0.70598,0.011455871856825174,0.72166,0.02086559368913327,0.5010600000000001,0.021514948291827207,0.70598,0.011455871856825174,0.26104,0.014342001255055031,0.41382,0.013931869939100078,0.0,0.0,0.16432,0.024206548700713197,0.68236,0.0025540164447395578
128,32,0.6,0.001,0.0001,0.1,27.6,6.87749954561976,0.68444,0.011597111709386937,0.79452,0.005635334950116097,0.8065599999999999,0.009504630450469927,0.1752,0.012505798655023995,0.1695,0.007008209471755255,0.32426,0.010660581597642792,0.14826,0.010507283188341309,0.2631,0.004895406009719718,0.2488,0.011442027792310214,0.46602,0.008173554918149148,0.02632,0.003044174765022536,0.0687,0.002076053949202669,0.10486,0.004331627869519724,0.19562,0.02190951847941895,0.7962400000000001,0.004448370488167577,0.5952200000000001,0.01706390928245926,0.57952,0.010833143588081918,0.59692,0.011745509780337332,0.7118800000000001,0.004955501992734964,0.0573,0.003807886552931954,0.6993199999999999,0.012186960244457971,0.7245,0.012696259291618122,0.50352,0.012936266849443077,0.6993199999999999,0.012186960244457971,0.25822,0.004386000455996329,0.41474,0.010429189805540993,0.0,0.0,0.15855999999999998,0.009810861328140354,0.68224,0.004365546930225374
128,32,0.6,0.001,0.0001,0.3,30.2,6.534523701081817,0.67804,0.014909493619838288,0.7947200000000001,0.00541359400029224,0.8059200000000001,0.010612115717424129,0.17462,0.01068115162330355,0.16816,0.010431826302234907,0.32168,0.011766137854028396,0.14684,0.013520096153504229,0.26606,0.018738943406713192,0.24544000000000002,0.012138492492892188,0.46790000000000004,0.024603556653459705,0.02592,0.004867442860476124,0.06982000000000001,0.004279836445473118,0.10416,0.006428296819531596,0.20068000000000003,0.023331673750504916,0.79592,0.004321689484449366,0.5949,0.017391233423768377,0.5811200000000001,0.006719151732175703,0.59938,0.00813400270469584,0.71358,0.0021158922467838714,0.061739999999999996,0.006819310815617653,0.6958,0.02586300446583885,0.73134,0.026211123592856524,0.50842,0.0158748858263611,0.6958,0.02586300446583885,0.25486,0.010836881470238565,0.41624,0.006672181052699291,0.0,0.0,0.15952000000000002,0.02751893893303301,0.68164,0.004112541793100728
128,32,0.6,0.001,0.001,0.0,24.2,13.311649033834989,0.7419399999999999,0.009018203812289871,0.78746,0.006357908461121466,0.6695,0.021380481753225312,0.09168000000000001,0.006936641838815092,0.08154,0.008223624505046425,0.25772,0.017419443159871657,0.060640000000000006,0.007307051388898263,0.17868,0.006042929753025443,0.1781,0.018826178581964,0.47264,0.027620789271851034,0.00162,0.0018498648599289626,0.09712,0.014459840939650755,0.0496,0.005272096357237795,0.35775999999999997,0.056179827340425356,0.7899,0.004743943507252152,0.58294,0.01513185381901371,0.5700000000000001,0.011752021102772086,0.58818,0.014157930639751059,0.70548,0.0035905431344018498,0.057100000000000005,0.006765722430014404,0.69634,0.03244184026839415,0.71466,0.034419369546811844,0.49396000000000007,0.019496615090830467,0.69634,0.03244184026839415,0.26680000000000004,0.01569490363143402,0.40565999999999997,0.011260683815825727,0.0,0.0,0.17915999999999999,0.03834616017282565,0.72082,0.004142100916201776
128,32,0.6,0.001,0.001,0.01,20.2,7.463243262818116,0.7470399999999999,0.008025459488403192,0.7872399999999999,0.005525214927946268,0.66482,0.02191567931869787,0.09037999999999999,0.005878094929481831,0.08066,0.004998799855965423,0.25362,0.014332724793283382,0.06128,0.0054842501766421995,0.1797,0.014083678496756454,0.17392,0.016366642905617505,0.4765,0.045022327794106774,0.0006000000000000001,0.0005477225575051661,0.09992,0.016759832934728196,0.049,0.0029043071462915193,0.34238,0.059612557401943454,0.7901,0.004671723450719192,0.58412,0.015675841285238894,0.57092,0.012037940023110288,0.5894,0.011171168246875524,0.70344,0.007699545441128306,0.054720000000000005,0.007772515680267231,0.69634,0.02264614757524995,0.71058,0.021148096841087156,0.49492,0.019379035063697054,0.69634,0.02264614757524995,0.2676,0.010597877145919367,0.4062,0.011193971591888207,0.0,0.0,0.18036000000000002,0.021014233271761298,0.72176,0.005152960314227125
128,32,0.6,0.001,0.001,0.05,20.4,8.080841540334768,0.74688,0.0059482770614691345,0.7867200000000001,0.005886594941050382,0.67382,0.015776152889725687,0.0938,0.0072467233975087,0.08184,0.010714149522943943,0.26192,0.013363644712427817,0.0625,0.004958326330527268,0.17736000000000002,0.014383949388120081,0.18036000000000002,0.013437187205661748,0.48057999999999995,0.015033695487138196,0.0014,0.001673320053068151,0.09614,0.009366589560773983,0.04988,0.006643192003848751,0.35304,0.0505411020853325,0.7891199999999999,0.0038323621958264832,0.58244,0.014277884997435625,0.56866,0.00886526931345015,0.58836,0.010847488188516241,0.70354,0.003559915729339659,0.05228000000000001,0.0050370626361005266,0.6925600000000001,0.0181813915859045,0.71454,0.01428716206949442,0.49386,0.01399689251226856,0.6925600000000001,0.0181813915859045,0.26638,0.005389526880905222,0.40448000000000006,0.008286555376029278,0.0,0.0,0.17568,0.015031533521234616,0.72278,0.0052978297443387005
128,32,0.6,0.001,0.001,0.1,24.2,15.039946808416577,0.74622,0.01657730376146852,0.7874000000000001,0.0060004166522000715,0.6611800000000001,0.02870952803513152,0.08693999999999999,0.008540081966819765,0.07868,0.009060187636026088,0.25217999999999996,0.0182843375597805,0.05784,0.008222712447848338,0.1793,0.01253116115928608,0.17148,0.020285881790052904,0.48608,0.03783341115997868,0.0006000000000000001,0.0005477225575051661,0.10300000000000001,0.017236153863318816,0.04766,0.005867963871736092,0.35988000000000003,0.07410136301040621,0.78962,0.003998999874968706,0.5847,0.015287249589118371,0.5694,0.011225640293542258,0.59048,0.013780130623473752,0.7053,0.007410128204019203,0.053700000000000005,0.007453187237685635,0.7010799999999999,0.022773383586985912,0.70954,0.030723899492089184,0.49012,0.023042070219492002,0.7010799999999999,0.022773383586985912,0.26744,0.015942176764795955,0.40536000000000005,0.010864759546349818,0.0,0.0,0.1796,0.027419518595336433,0.7218600000000001,0.0069248104667203846
128,32,0.6,0.001,0.001,0.3,21.2,7.949842765740716,0.74784,0.008318232985436257,0.78746,0.005137411799729488,0.66752,0.015045165336412918,0.09052,0.005392309338307659,0.08005999999999999,0.00534490411513621,0.24834,0.010259044789842764,0.060020000000000004,0.004873602363755169,0.17926,0.011019210498034794,0.16862,0.010129758141239101,0.47294,0.019202161336682896,0.0006000000000000001,0.0008944271909999159,0.10146,0.008273632817571736,0.048319999999999995,0.0032422214606655122,0.33824,0.04425701074406178,0.7891,0.004168333000133309,0.5814,0.014313105882372371,0.5717800000000001,0.0122516121388167,0.5906,0.01129867248839436,0.70708,0.006621706728631213,0.05408,0.009732009042330365,0.71192,0.021266805119716514,0.70224,0.01922246082061296,0.4859,0.01861316738225927,0.71192,0.021266805119716514,0.27126,0.009970857535839124,0.40709999999999996,0.011150336317797754,0.0,0.0,0.18108,0.022224018538509183,0.72262,0.005794997842967731
128,32,0.7,0.001,0.0001,0.0,40.0,12.489995996796797,0.71692,0.013476164142663121,0.7862,0.0055086295936466675,0.7830600000000001,0.014655647375670568,0.14502,0.01294476728257406,0.13716,0.008473075002618591,0.30228,0.011573979436650129,0.11679999999999999,0.007753386356941071,0.24186000000000002,0.012188232029297771,0.21942,0.010459780112411539,0.48613999999999996,0.01069827088832583,0.021660000000000002,0.0050599407111151014,0.07938,0.003176790833529962,0.08404,0.005344904115136206,0.22149999999999997,0.034988569562072705,0.78976,0.0048159111287481345,0.5778800000000001,0.01478350432069473,0.57186,0.008395713191861685,0.58916,0.011757890967346123,0.70846,0.003393081195609695,0.0531,0.004759201613716316,0.71236,0.022852964796717296,0.7045399999999999,0.025608846127852018,0.48819999999999997,0.014639672127476093,0.71236,0.022852964796717296,0.27066,0.012548426196141086,0.40718,0.008573622338311826,0.0,0.0,0.18378,0.027037880834118636,0.69618,0.005297829744338716
128,32,0.7,0.001,0.0001,0.01,35.0,18.748333259252675,0.72344,0.020911551831463853,0.78522,0.005608208270027115,0.7733399999999999,0.015237224156650072,0.13434,0.012540853240509587,0.12778,0.010239482408793918,0.29636,0.009631614610230198,0.10556000000000001,0.010718815233037653,0.23218,0.009430111346108277,0.21303999999999998,0.008477499631377167,0.48716,0.013792497960848124,0.02288,0.004532879879282045,0.08180000000000001,0.0025268557536986575,0.07774,0.006006080252544084,0.22912,0.03233105318420667,0.7879400000000001,0.0048839533167301845,0.57744,0.01640420677753126,0.57232,0.00894829592715844,0.5886,0.01098203077759297,0.7069799999999999,0.006098524411691786,0.053500000000000006,0.0074565407529229005,0.71524,0.026200343509198486,0.69876,0.025275541537225256,0.48835999999999996,0.013416892337646591,0.71524,0.026200343509198486,0.27388,0.012131652814023319,0.40742,0.008904886299105677,0.0,0.0,0.19122,0.01861187792781803,0.6992,0.004993495769498541
